,Month,altitude,geoE,geoN
497,3.0,318.0,0.6137438608936252,1.4541032293429592
19,5.0,193.0,1.490394131607002,-1.3168019573811403
337,6.0,261.0,-0.07417477158682217,1.3611022233237278
681,8.0,372.0,-2.1771668442621817,-1.2235191834966734
232,5.0,396.0,2.2870047181019713,1.2812034230379383
1401,5.0,1359.0,2.175565527401404,0.8738903633487116
722,2.0,429.0,-1.1234783017231402,0.12923072700650254
1096,10.0,406.0,1.3601293254104005,0.7372329487095832
1425,5.0,3393.0,0.29499396334617334,-0.5768267117984682
249,9.0,372.0,-1.9285771451583242,-0.7501667803929193
434,8.0,1791.0,2.7441730794462726,-0.7262165118479175
47,7.0,447.0,1.1225285730507197,0.3764644182589153
21,3.0,193.0,1.490394131607002,-1.3168019573811403
123,4.0,261.0,-0.07417477158682217,1.3611022233237278
654,9.0,372.0,-1.5958797382817247,-0.7032172098480848
1135,1.0,407.0,1.035162924336194,1.027031198104106
522,1.0,372.0,-1.6597882122154095,-0.6506146715069666
634,2.0,372.0,-2.1841229884351785,-1.2251745697049308
630,3.0,434.0,0.7420186815420022,0.4039896165940903
445,3.0,481.0,-0.5951283334237676,-1.234279193850347
1186,8.0,252.0,-0.24040020158408204,1.4025573204964736
1376,2.0,2578.0,-0.007237293101857389,-1.6640280198089359
1156,2.0,372.0,-2.193650264378448,-1.2334338902546411
1192,5.0,273.0,1.633849195994931,-1.6209351469195097
1339,9.0,2101.0,0.656396471493621,0.2722807500881571
1330,4.0,2884.0,0.09675265966155155,-0.5590225048139117
196,5.0,434.0,0.7325794580566187,0.40995957323876353
0,1.0,372.0,-2.1771668442621817,-1.2235191834966734
1345,1.0,3081.0,0.033231616542564346,-1.6826423094060439
338,6.0,261.0,-0.07417477158682217,1.3611022233237278
755,9.0,434.0,0.7230345716217732,0.4133760086047417
668,2.0,372.0,-2.1841229884351785,-1.2251745697049308
1307,8.0,1951.0,-1.0647297018215767,-0.8038083377370926
1404,5.0,2417.0,2.0994353723131374,0.82540868003666
1061,1.0,461.0,-0.13989712615295957,0.696165282351536
227,5.0,396.0,1.8776488413897896,1.6089346712897656
590,8.0,408.0,1.0275728024664188,1.0549262167624023
448,3.0,400.0,-2.1294071911047956,-0.9895285819103204
