,Month,altitude,geoE,geoN
335,6.0,261.0,-0.07417477158682217,1.3611022233237278
228,5.0,396.0,1.8776488413897896,1.6089346712897656
416,2.0,408.0,1.0275728024664188,1.0549262167624023
1434,10.0,2019.0,0.6545297593864374,0.27226313959657994
396,3.0,408.0,1.0275728024664188,1.0549262167624023
910,1.0,429.0,-1.2452020195047968,0.02064443594144256
1387,10.0,2262.0,-0.8377128548997979,-0.6224554954750122
1338,9.0,2101.0,0.656396471493621,0.2722807500881571
185,7.0,558.0,0.08280515033240299,-0.33121318577115855
1282,7.0,1955.0,0.01403618072340862,-0.25869318145621906
469,6.0,438.0,-1.6147229642693368,-0.23333407358504057
268,1.0,406.0,1.030513754559812,1.0353961816032795
94,6.0,429.0,-1.0473129256517186,0.32884564903414687
926,11.0,434.0,0.7230345716217732,0.4133760086047417
911,12.0,558.0,-0.14944201258780598,-0.2062139165561414
462,2.0,429.0,-1.1234783017231402,0.12923072700650254
1457,5.0,547.0,1.0135196301878073,0.8892643224956136
1356,9.0,2019.0,0.6539838341475432,0.272439244512352
26,4.0,193.0,1.490394131607002,-1.3168019573811403
249,9.0,372.0,-1.9285771451583242,-0.7501667803929193
1360,7.0,2417.0,2.0994353723131374,0.82540868003666
80,8.0,261.0,-0.07417477158682217,1.3611022233237278
239,4.0,429.0,-1.1234783017231402,0.12923072700650254
971,4.0,429.0,-1.1234783017231402,0.12923072700650254
348,7.0,432.0,-0.9572704822174574,0.25826279879270014
208,9.0,372.0,-2.2002189777367462,-1.2364628948059206
1000,2.0,407.0,1.035162924336194,1.027031198104106
791,1.0,406.0,1.0536187195091076,1.000862007620376
460,5.0,429.0,-1.1234783017231402,0.12923072700650254
872,5.0,261.0,-0.07417477158682217,1.3611022233237278
1433,11.0,1902.0,-0.41324717641437125,-0.27121424096761343
175,7.0,434.0,0.7230345716217732,0.4133760086047417
875,5.0,261.0,-0.07417477158682217,1.3611022233237278
1486,7.0,558.0,0.08280515033240299,-0.33121318577115855
920,5.0,396.0,2.2870047181019713,1.2812034230379383
1006,3.0,434.0,0.7230345716217732,0.4133760086047417
1352,5.0,2417.0,2.0994353723131374,0.82540868003666
1499,5.0,396.0,1.8776488413897896,1.6089346712897656
56,9.0,372.0,-1.6597882122154095,-0.6506146715069666
859,5.0,406.0,1.0299678293209178,1.0365584740473752
1348,8.0,2781.0,-0.9512653045896302,-1.6458363820096806
1466,4.0,372.0,-1.535739909545562,-0.6552990622665038
302,6.0,193.0,1.490394131607002,-1.3168019573811403
351,8.0,396.0,2.2870047181019713,1.2812034230379383
18,5.0,193.0,1.490394131607002,-1.3168019573811403
187,6.0,373.0,-1.1726115732235485,-0.8824039616461686
245,3.0,408.0,1.4784366078260787,0.7250288780465787
1383,2.0,2884.0,0.09675265966155155,-0.5590225048139117
811,7.0,434.0,0.7320687538008803,0.4195396806567643
1358,8.0,3020.0,0.8848749892163079,-0.1339052381401284
330,10.0,318.0,0.6137438608936252,1.4541032293429592
1272,11.0,1955.0,0.01403618072340862,-0.25869318145621906
144,4.0,271.0,1.623300511540184,-1.6264296202915982
849,4.0,430.0,-0.900652751796736,0.4281336005464414
77,8.0,261.0,-0.07417477158682217,1.3611022233237278
1032,3.0,459.0,0.6827769878762782,0.1611585482359793
119,6.0,407.0,1.035162924336194,1.027031198104106
832,8.0,318.0,0.6137438608936252,1.4541032293429592
1368,6.0,1869.0,0.019002339348181074,-0.2545547159355753
889,3.0,318.0,0.6137438608936252,1.4541032293429592
1455,4.0,780.0,0.18422397132554025,-0.43617171557131384
28,6.0,434.0,0.7325794580566187,0.40995957323876353
121,5.0,558.0,-0.17156079000877877,-0.19061102101873575
925,11.0,372.0,-2.2002189777367462,-1.2364628948059206
322,10.0,440.0,0.7550856662922909,0.4205786996598195
60,6.0,261.0,-0.07417477158682217,1.3611022233237278
248,2.0,407.0,1.035162924336194,1.027031198104106
246,9.0,372.0,-2.1285618875090897,-1.0210689723250987
1266,11.0,3020.0,0.9047396237153977,-0.13091145457200315
282,1.0,373.0,-1.1726115732235485,-0.8824039616461686
1016,9.0,406.0,1.0211801940238923,1.0272249135114553
940,7.0,434.0,0.7420186815420022,0.4039896165940903
491,3.0,379.0,0.7987772958953423,0.9564131268795049
894,7.0,408.0,1.0212154150070463,1.0434793972372176
1345,1.0,3081.0,0.033231616542564346,-1.6826423094060439
102,5.0,435.0,0.7260107446983222,0.41124513912389965
1313,5.0,2070.0,0.2653202850385794,-0.5002739049123482
4,10.0,193.0,1.490394131607002,-1.3168019573811403
172,8.0,429.0,-1.1131937746420508,0.2898912416653644
1412,4.0,2098.0,3.0166426051288235,-0.7363073235216572
115,6.0,434.0,0.7325794580566187,0.40995957323876353
985,5.0,396.0,2.2870047181019713,1.2812034230379383
1372,5.0,2417.0,2.0994353723131374,0.82540868003666
502,6.0,369.0,-2.3751616010647236,-1.2802249663752807
955,1.0,400.0,-2.1294071911047956,-0.9895285819103204
1330,4.0,2884.0,0.09675265966155155,-0.5590225048139117
946,2.0,372.0,-2.1841229884351785,-1.2251745697049308
1450,4.0,261.0,-0.07417477158682217,1.3611022233237278
243,4.0,372.0,-2.106372668121809,-0.9566145731525201
1271,11.0,1903.0,0.007678793264036976,-0.21936895376431523
994,4.0,372.0,-2.106372668121809,-0.9566145731525201
933,5.0,408.0,1.0275728024664188,1.0549262167624023
516,6.0,273.0,1.633849195994931,-1.6209351469195097
1416,3.0,1533.0,2.764566028692678,-0.051664242474570465
1287,7.0,2019.0,0.6539838341475432,0.272439244512352
93,6.0,372.0,-2.2002189777367462,-1.2364628948059206
118,6.0,407.0,1.035162924336194,1.027031198104106
176,8.0,1791.0,2.7441730794462726,-0.7262165118479175
240,4.0,396.0,1.8776488413897896,1.6089346712897656
1325,6.0,1048.0,0.3743468383930688,-0.4258871884902248
890,3.0,318.0,0.6137438608936252,1.4541032293429592
1419,7.0,2019.0,0.6539838341475432,0.272439244512352
143,4.0,271.0,1.623300511540184,-1.6264296202915982
133,2.0,413.0,0.9955217077959011,0.6472081157668997
807,11.0,372.0,-2.1735566934888544,-1.227305439185773
1009,5.0,386.0,-2.1982994341548308,-1.219257444534989
1500,4.0,396.0,1.8776488413897896,1.6089346712897656
1428,8.0,2059.0,0.2662712515837482,-0.5030035311068154
1021,6.0,372.0,-2.2002189777367462,-1.2364628948059206
1374,5.0,2417.0,2.0994353723131374,0.82540868003666
31,6.0,434.0,0.7325794580566187,0.40995957323876353
509,10.0,566.0,0.12230548294007892,-0.30770317951558684
1283,7.0,1955.0,0.01403618072340862,-0.25869318145621906
1418,5.0,3450.0,0.2986393351026555,-0.5769852062226631
317,7.0,447.0,1.1225285730507197,0.3764644182589153
844,3.0,605.0,0.3738537446289074,-0.1706055025870283
254,5.0,386.0,-2.1982994341548308,-1.219257444534989
823,9.0,423.0,-2.2575939592952876,-1.1887032416485346
123,4.0,261.0,-0.07417477158682217,1.3611022233237278
1036,2.0,406.0,1.3929200607271595,0.754632114387864
432,8.0,430.0,-0.9896737867195187,0.23786984954629414
982,5.0,396.0,1.8776488413897896,1.6089346712897656
315,7.0,447.0,1.1225285730507197,0.3764644182589153
846,5.0,435.0,0.7260107446983222,0.41124513912389965
1037,2.0,406.0,1.3929200607271595,0.754632114387864
9,1.0,461.0,-0.13989712615295957,0.696165282351536
206,9.0,435.0,1.20885520276219,1.0063388705008876
899,2.0,372.0,-2.180600890119737,-1.2332577853388689
368,6.0,429.0,-1.0473129256517186,0.32884564903414687
147,4.0,271.0,1.6222086610623974,-1.6329102811920106
384,6.0,408.0,1.0275728024664188,1.0549262167624023
512,3.0,459.0,0.6827769878762782,0.1611585482359793
1351,10.0,3450.0,0.2986393351026555,-0.5767914908153138
340,5.0,261.0,-0.07417477158682217,1.3611022233237278
947,2.0,372.0,-2.1841229884351785,-1.2251745697049308
834,7.0,372.0,-1.1456146896356891,-0.8759233007457564
286,5.0,193.0,1.490394131607002,-1.3168019573811403
896,7.0,408.0,1.0212154150070463,1.0434793972372176
1390,8.0,1951.0,-1.0647297018215767,-0.8038083377370926
1025,6.0,372.0,-2.2002189777367462,-1.2364628948059206
328,10.0,265.0,-0.20676416267161546,1.3568052633788892
96,7.0,193.0,1.367349626957055,-1.3375647269506676
128,4.0,372.0,-2.159485910718666,-1.0963538238176598
1484,5.0,393.0,-2.1857607641518593,-1.092391463212788
251,3.0,318.0,0.6137438608936252,1.4541032293429592
177,8.0,1791.0,2.7441730794462726,-0.7262165118479175
492,3.0,379.0,0.7987772958953423,0.9564131268795049
808,11.0,372.0,-2.1735566934888544,-1.227305439185773
856,5.0,379.0,-1.1533985269128149,-0.8044247049422949
273,1.0,406.0,1.3918986522156827,0.7669594584919092
847,7.0,407.0,1.0241387566088624,1.0345156570244192
1415,3.0,1561.0,2.779675830465922,-0.03121846175343283
902,3.0,372.0,-1.535739909545562,-0.6552990622665038
1309,6.0,1963.0,1.2944598023189942,-0.5667535106163056
417,4.0,271.0,1.623300511540184,-1.6264296202915982
1022,6.0,372.0,-2.2002189777367462,-1.2364628948059206
174,7.0,434.0,0.7230345716217732,0.4133760086047417
1488,5.0,463.0,-0.8711727888964917,-1.3719227960177989
819,9.0,318.0,0.6137438608936252,1.4541032293429592
