,Month,altitude,geoE,geoN
426,5.0,396.0,2.2870047181019713,1.2812034230379383
1414,3.0,2250.0,-0.2004596066869757,-0.8723483709555833
167,3.0,380.0,0.7981609286901401,0.9303672098368153
1458,2.0,517.0,-0.22153936510489292,0.48783316699317403
477,5.0,396.0,2.2870047181019713,1.2812034230379383
1487,7.0,558.0,0.08280515033240299,-0.33121318577115855
1437,2.0,443.0,1.582303287148446,-1.6663702151887043
862,6.0,407.0,1.035162924336194,1.027031198104106
1401,5.0,1359.0,2.175565527401404,0.8738903633487116
274,1.0,429.0,-1.1234783017231402,0.12923072700650254
1010,5.0,386.0,-2.1982994341548308,-1.219257444534989
467,6.0,438.0,-1.6147229642693368,-0.23333407358504057
503,11.0,318.0,0.6137438608936252,1.4541032293429592
486,5.0,428.0,-2.072173093478872,-1.183472925650104
137,2.0,372.0,-2.1841229884351785,-1.2251745697049308
1364,7.0,2417.0,2.0994353723131374,0.82540868003666
938,7.0,434.0,0.7230345716217732,0.4133760086047417
445,3.0,481.0,-0.5951283334237676,-1.234279193850347
981,5.0,396.0,1.8776488413897896,1.6089346712897656
463,10.0,429.0,-1.1234783017231402,0.12923072700650254
974,11.0,429.0,-1.2445328208248627,0.020257005126744
76,8.0,261.0,-0.07417477158682217,1.3611022233237278
1264,12.0,3081.0,0.033231616542564346,-1.6826423094060439
1490,11.0,400.0,-2.1294071911047956,-0.9895285819103204
803,11.0,372.0,-2.1735566934888544,-1.227305439185773
349,7.0,564.0,0.1804377156364403,-0.296414854414597
1479,1.0,1661.0,-0.02185400111093916,-1.6237528255718627
132,3.0,318.0,0.6137438608936252,1.4541032293429592
92,6.0,372.0,-2.2002189777367462,-1.2364628948059206
1314,6.0,2019.0,0.6539838341475432,0.272439244512352
250,1.0,373.0,-1.1726115732235485,-0.8824039616461686
1323,6.0,3450.0,0.2986393351026555,-0.5767914908153138
1279,8.0,2417.0,2.0994353723131374,0.82540868003666
816,6.0,434.0,0.7230345716217732,0.4133760086047417
1286,7.0,1955.0,0.01403618072340862,-0.25869318145621906
921,5.0,396.0,2.2870047181019713,1.2812034230379383
130,4.0,372.0,-2.159485910718666,-1.0963538238176598
1471,5.0,1426.0,-0.3221833244686323,-1.1583779751525836
378,7.0,434.0,0.7230345716217732,0.4133760086047417
188,7.0,434.0,0.7420186815420022,0.4039896165940903
1019,6.0,372.0,-2.2002189777367462,-1.2364628948059206
199,11.0,429.0,-0.9772055586828561,0.2644440813362999
397,3.0,429.0,-1.1234783017231402,0.12923072700650254
1495,4.0,444.0,-1.1193926676772277,0.03404602003169729
1294,6.0,2250.0,-0.2004596066869757,-0.8723483709555833
310,7.0,447.0,1.1225285730507197,0.3764644182589153
124,4.0,261.0,-0.07417477158682217,1.3611022233237278
72,8.0,434.0,0.7325794580566187,0.40995957323876353
260,6.0,372.0,-2.2002189777367462,-1.2364628948059206
1292,8.0,2417.0,2.0994353723131374,0.82540868003666
893,3.0,408.0,1.0275728024664188,1.0549262167624023
997,3.0,407.0,1.035162924336194,1.027031198104106
436,7.0,537.0,1.346903846235917,1.0346389304654595
129,4.0,372.0,-2.159485910718666,-1.0963538238176598
454,11.0,380.0,0.7981609286901401,0.9303672098368153
1376,2.0,2578.0,-0.007237293101857389,-1.6640280198089359
224,5.0,396.0,1.8776488413897896,1.6089346712897656
993,6.0,434.0,0.8950186323647786,0.4753297179733569
142,2.0,372.0,-1.1855376740412185,-0.8715382883430318
919,11.0,434.0,0.7420186815420022,0.4039896165940903
866,6.0,409.0,1.0291753571999438,1.054556396439281
799,3.0,408.0,1.0275728024664188,1.0549262167624023
1347,5.0,4099.0,0.268666278438249,-0.5977479757921904
497,3.0,318.0,0.6137438608936252,1.4541032293429592
1026,1.0,372.0,-2.1841229884351785,-1.2251745697049308
1261,12.0,1644.0,0.17330546654767165,-0.5537041363575951
25,4.0,193.0,1.490394131607002,-1.3168019573811403
505,6.0,372.0,-2.2002189777367462,-1.2364628948059206
410,9.0,408.0,1.0275728024664188,1.0549262167624023
900,2.0,372.0,-2.193650264378448,-1.2334338902546411
998,3.0,376.0,-1.6101618469508399,-0.6376709601977193
1337,3.0,1661.0,-0.02185400111093916,-1.6237528255718627
215,9.0,429.0,-1.1234783017231402,0.12923072700650254
495,1.0,406.0,1.3929200607271595,0.754632114387864
1392,7.0,1967.0,1.4631154801539088,0.06583295732855639
877,4.0,372.0,-1.6597882122154095,-0.6506146715069666
364,6.0,372.0,-2.2002189777367462,-1.2364628948059206
916,5.0,383.0,0.8425569779562787,1.1419748766285378
156,5.0,383.0,0.8425569779562787,1.1419748766285378
342,4.0,261.0,-0.07417477158682217,1.3611022233237278
1316,7.0,1901.0,1.1668894013337043,0.2592489863210238
390,5.0,428.0,-2.072173093478872,-1.183472925650104
1406,5.0,2417.0,2.0994353723131374,0.82540868003666
65,4.0,261.0,-0.07417477158682217,1.3611022233237278
1505,1.0,374.0,-1.6024132306568681,-0.6322645392835167
204,6.0,374.0,-2.1884375588715947,-1.1976845923529102
1503,8.0,273.0,-0.25175896865138014,1.3790297037493247
311,7.0,447.0,1.1225285730507197,0.3764644182589153
1492,9.0,435.0,1.20885520276219,1.0063388705008876
212,11.0,429.0,-1.0877290038214094,0.16052457053919983
58,6.0,261.0,-0.07417477158682217,1.3611022233237278
361,5.0,408.0,1.0275728024664188,1.0549262167624023
222,6.0,372.0,-2.1771668442621817,-1.2235191834966734
1501,3.0,400.0,-2.1294071911047956,-0.9895285819103204
290,1.0,347.0,1.6961551151950909,-1.6187338354723586
480,8.0,372.0,-2.2002189777367462,-1.2364628948059206
299,4.0,193.0,1.490394131607002,-1.3168019573811403
55,9.0,435.0,0.7260107446983222,0.41124513912389965
961,10.0,372.0,-2.1841229884351785,-1.2251745697049308
1473,4.0,318.0,0.6137438608936252,1.4541032293429592
1288,8.0,2417.0,2.0994353723131374,0.82540868003666
1398,8.0,2167.0,0.3890163778768825,-0.3539307199057559
38,5.0,193.0,1.5023340448963483,-1.3369483597454652
863,6.0,407.0,1.035162924336194,1.027031198104106
883,4.0,406.0,1.028946420809441,1.03400495276868
423,8.0,406.0,1.3601293254104005,0.7372329487095832
792,1.0,372.0,-2.1771668442621817,-1.2235191834966734
475,5.0,396.0,1.8776488413897896,1.6089346712897656
1265,12.0,1609.0,-0.01824385033761189,-1.6080794880681484
139,2.0,372.0,-2.180600890119737,-1.2332577853388689
362,10.0,318.0,0.6137438608936252,1.4541032293429592
473,5.0,396.0,1.8776488413897896,1.6089346712897656
794,12.0,406.0,1.3929200607271595,0.754632114387864
1425,5.0,3393.0,0.29499396334617334,-0.5768267117984682
986,5.0,396.0,2.2870047181019713,1.2812034230379383
24,4.0,193.0,1.490394131607002,-1.3168019573811403
852,6.0,434.0,0.7570932623320923,0.27884946344645545
944,6.0,372.0,-2.1841229884351785,-1.2251745697049308
411,3.0,372.0,-1.535739909545562,-0.6552990622665038
1295,6.0,2250.0,-0.2004596066869757,-0.8723483709555833
1429,3.0,1894.0,0.6899444579481999,-0.1332360394601945
488,7.0,434.0,1.129009233951133,0.11163784592087249
44,7.0,447.0,1.1225285730507197,0.3764644182589153
150,12.0,429.0,-1.5024913014477947,-0.10726056438381379
498,9.0,353.0,0.6950867214887451,1.261285957064117
1327,11.0,1955.0,0.01403618072340862,-0.25869318145621906
428,10.0,372.0,-1.5958797382817247,-0.7032172098480848
828,2.0,408.0,1.0275728024664188,1.0549262167624023
1427,6.0,2412.0,3.1801031879484603,-0.3531910792595132
1469,5.0,558.0,-0.17156079000877877,-0.19061102101873575
1317,6.0,2019.0,0.6539838341475432,0.272439244512352
1341,8.0,2101.0,0.6561323141199624,0.2722807500881571
1410,5.0,1989.0,0.36705609488010627,-1.1573565666411056
472,5.0,1359.0,2.175565527401404,0.8738903633487116
485,5.0,1734.0,2.5766973045470314,-0.07247984351882944
482,8.0,372.0,-2.2002189777367462,-1.2364628948059206
1400,5.0,1359.0,2.175565527401404,0.8738903633487116
277,1.0,408.0,1.0275728024664188,1.0549262167624023
295,12.0,372.0,-1.5376242321443234,-0.6545065901455295
68,4.0,261.0,-0.07417477158682217,1.3611022233237278
1258,10.0,2019.0,0.6539838341475432,0.272439244512352
1393,7.0,1967.0,1.4631154801539088,0.06583295732855639
233,5.0,396.0,2.2870047181019713,1.2812034230379383
