"ML Catalog Number",Format,"Scientific Name","Common Name","Background Species",Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,"Elevation (m)",Age/Sex,Behaviors,Playback,Collected,"Specimen ID","Home Archive Catalog Number",Recorder,Microphone,Accessory,"Partner Institution","eBird Checklist ID",Unconfirmed?,"Air Temp(ºC)","Water Temp(ºC)",Comments,"Observation Details",Class,Order,Family,"Parent Species","eBird Species Code","Taxon Category","Taxonomic Sort","Recordist 2 Display Name","Recordist 2 Profile URL","Average Community Rating","Number of Ratings","Asset State","Asset Tags","Contributor Profile URL","Original Image Height","Original Image Width","Specimen Page URL","eBird Checklist URL","ebird Species URL",isInternalUser,report_as
66204211,Photo,"Netta rufina","Nette rousse",,"Thomas Brooks",8/16/2017,2017,8,16,645,Switzerland,CH-VD,Vaud,,"Les Grangettes (general area)",46.3913,6.8971,,Inconnu,,Unspecified,,,,,,,,S38670113,,,,,,,,,"Netta rufina",recpoc,Species,558.0,,,2.0,1,committed,,,3456,4608,"https://macaulaylibrary.org/asset/66204211","https://ebird.org/view/checklist/S38670113","https://ebird.org/species/recpoc",false,recpoc
66204201,Photo,"Netta rufina","Nette rousse",,"Thomas Brooks",8/16/2017,2017,8,16,645,Switzerland,CH-VD,Vaud,,"Les Grangettes (general area)",46.3913,6.8971,,Inconnu,,Unspecified,,,,,,,,S38670113,,,,,,,,,"Netta rufina",recpoc,Species,558.0,,,2.0,1,committed,,,3456,4608,"https://macaulaylibrary.org/asset/66204201","https://ebird.org/view/checklist/S38670113","https://ebird.org/species/recpoc",false,recpoc
65683201,Photo,"Netta rufina","Nette rousse",,"Robin Irizarry",8/2/2017,2017,8,2,1335,Switzerland,CH-BE,Bern,,Interlaken,46.6879,7.8555,,Adulte,,Unspecified,,,,,,,,S38448202,,,,,,,,,"Netta rufina",recpoc,Species,558.0,,,1.0,1,committed,,"https://ebird.org/profile/NTM1NTUx",1158,1548,"https://macaulaylibrary.org/asset/65683201","https://ebird.org/view/checklist/S38448202","https://ebird.org/species/recpoc",false,recpoc
63734001,Photo,"Netta rufina","Nette rousse",,"Christoph Moning",11/18/2012,2012,11,18,0,Switzerland,CH-TG,Thurgau,,"Seetaucherstrecke--Güttingen",47.6113,9.2966,,Inconnu,,Unspecified,,,,,,,,S12067313,,,,,,,,,"Netta rufina",recpoc,Species,558.0,,,2.5,2,committed,multiple_species,"https://ebird.org/profile/MzMxNzI0",3456,5184,"https://macaulaylibrary.org/asset/63734001","https://ebird.org/view/checklist/S12067313","https://ebird.org/species/recpoc",false,recpoc
62584111,Photo,"Netta rufina","Nette rousse",,"Donald Kautz",7/4/2017,2017,7,4,1000,Switzerland,CH-VD,Vaud,,"Port et bord du lac de Lutry",46.5018,6.6827,,Inconnu,,Unspecified,,,,,,,,S37964628,,,,,,,,,"Netta rufina",recpoc,Species,558.0,,,3.5,2,committed,,,3456,4608,"https://macaulaylibrary.org/asset/62584111","https://ebird.org/view/checklist/S37964628","https://ebird.org/species/recpoc",false,recpoc
61690281,Photo,"Netta rufina","Nette rousse",,"Philip Holt",5/12/2015,2015,5,12,1545,Switzerland,CH-BE,Bern,,Unterseen,46.684,7.8508,,Inconnu,,Unspecified,,,,,,,,S37744703,,,,,,,,,"Netta rufina",recpoc,Species,558.0,,,2.0,1,committed,,,1759,2463,"https://macaulaylibrary.org/asset/61690281","https://ebird.org/view/checklist/S37744703","https://ebird.org/species/recpoc",false,recpoc
61690251,Photo,"Netta rufina","Nette rousse",,"Philip Holt",5/12/2015,2015,5,12,1545,Switzerland,CH-BE,Bern,,Unterseen,46.684,7.8508,,Inconnu,,Unspecified,,,,,,,,S37744703,,,,,,,,,"Netta rufina",recpoc,Species,558.0,,,3.5,2,committed,,,1759,2463,"https://macaulaylibrary.org/asset/61690251","https://ebird.org/view/checklist/S37744703","https://ebird.org/species/recpoc",false,recpoc
61223271,Photo,"Netta rufina","Nette rousse",,"Fred Peters",6/10/2017,2017,6,10,0,Switzerland,CH-GE,Genève,,"Rade de Genève (Geneva Bay)",46.2111,6.1597,,"Adulte Mâle",,Unspecified,,,,,,,,S37625765,,,,,,,,,"Netta rufina",recpoc,Species,569.0,,,3.0,2,committed,,,2064,3669,"https://macaulaylibrary.org/asset/61223271","https://ebird.org/view/checklist/S37625765","https://ebird.org/species/recpoc",false,recpoc
61223241,Photo,"Netta rufina","Nette rousse",,"Fred Peters",6/10/2017,2017,6,10,0,Switzerland,CH-GE,Genève,,"Rade de Genève (Geneva Bay)",46.2111,6.1597,,"Adulte Mâle",,Unspecified,,,,,,,,S37625765,,,,,,,,,"Netta rufina",recpoc,Species,558.0,,,4.5,2,committed,,,2065,3671,"https://macaulaylibrary.org/asset/61223241","https://ebird.org/view/checklist/S37625765","https://ebird.org/species/recpoc",false,recpoc
61138401,Photo,"Netta rufina","Nette rousse",,"Ise Varghese",5/21/2017,2017,5,21,1300,Switzerland,CH-AG,Aargau,,"Klingnauer Stausee--Gippinger Grien",47.5936,8.2187,,Juvénile,,Unspecified,,,,,,,,S37604321,,,,,,,,,"Netta rufina",recpoc,Species,569.0,,,2.0,2,committed,,"https://ebird.org/profile/OTA0MjE5",435,576,"https://macaulaylibrary.org/asset/61138401","https://ebird.org/view/checklist/S37604321","https://ebird.org/species/recpoc",false,recpoc
