"ML Catalog Number",Format,"Scientific Name","Common Name","Background Species",Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,"Elevation (m)",Age/Sex,Behaviors,Playback,Collected,"Specimen ID","Home Archive Catalog Number",Recorder,Microphone,Accessory,"Partner Institution","eBird Checklist ID",Unconfirmed?,"Air Temp(ºC)","Water Temp(ºC)",Comments,"Observation Details",Class,Order,Family,"Parent Species","eBird Species Code","Taxon Category","Taxonomic Sort","Recordist 2 Display Name","Recordist 2 Profile URL","Average Community Rating","Number of Ratings","Asset State","Asset Tags","Contributor Profile URL","Original Image Height","Original Image Width","Specimen Page URL","eBird Checklist URL","ebird Species URL",isInternalUser,report_as
73009641,Photo,"Chroicocephalus ridibundus","Mouette rieuse",,"Adam Dudley",10/25/2017,2017,10,25,1430,Switzerland,CH-GE,Genève,,"Jetée et Port des Pâquis",46.2102,6.1546,,Inconnu,,Unspecified,,,,,,,,S40113422,,,,,,,,,"Chroicocephalus ridibundus",bkhgul,Species,6186.0,,,5.0,2,committed,,"https://ebird.org/profile/MjY4ODA",1484,2260,"https://macaulaylibrary.org/asset/73009641","https://ebird.org/view/checklist/S40113422","https://ebird.org/species/bkhgul",false,bkhgul
73000841,Photo,"Chroicocephalus ridibundus","Mouette rieuse",,"Adam Dudley",10/25/2017,2017,10,25,857,Switzerland,CH-VD,Vaud,,"Débarcadère de Saint-Sulpice",46.5087,6.5613,,Inconnu,,Unspecified,,,,,,,,S40110764,,,,,,,,,"Chroicocephalus ridibundus",bkhgul,Species,6186.0,,,3.5,2,committed,,"https://ebird.org/profile/MjY4ODA",2544,3571,"https://macaulaylibrary.org/asset/73000841","https://ebird.org/view/checklist/S40110764","https://ebird.org/species/bkhgul",false,bkhgul
73000831,Photo,"Chroicocephalus ridibundus","Mouette rieuse",,"Adam Dudley",10/25/2017,2017,10,25,857,Switzerland,CH-VD,Vaud,,"Débarcadère de Saint-Sulpice",46.5087,6.5613,,Inconnu,,Unspecified,,,,,,,,S40110764,,,,,,,,,"Chroicocephalus ridibundus",bkhgul,Species,6186.0,,,5.0,2,committed,,"https://ebird.org/profile/MjY4ODA",2154,3146,"https://macaulaylibrary.org/asset/73000831","https://ebird.org/view/checklist/S40110764","https://ebird.org/species/bkhgul",false,bkhgul
73000751,Photo,"Chroicocephalus ridibundus","Mouette rieuse",,"Adam Dudley",10/25/2017,2017,10,25,857,Switzerland,CH-VD,Vaud,,"Débarcadère de Saint-Sulpice",46.5087,6.5613,,Inconnu,,Unspecified,,,,,,,,S40110764,,,,,,,,,"Chroicocephalus ridibundus",bkhgul,Species,6186.0,,,4.0,2,committed,,"https://ebird.org/profile/MjY4ODA",2398,3554,"https://macaulaylibrary.org/asset/73000751","https://ebird.org/view/checklist/S40110764","https://ebird.org/species/bkhgul",false,bkhgul
73000711,Photo,"Chroicocephalus ridibundus","Mouette rieuse",,"Adam Dudley",10/25/2017,2017,10,25,857,Switzerland,CH-VD,Vaud,,"Débarcadère de Saint-Sulpice",46.5087,6.5613,,Inconnu,,Unspecified,,,,,,,,S40110764,,,,,,,,,"Chroicocephalus ridibundus",bkhgul,Species,6226.0,,,3.6818181818181817,22,committed,,"https://ebird.org/profile/MjY4ODA",1892,2592,"https://macaulaylibrary.org/asset/73000711","https://ebird.org/view/checklist/S40110764","https://ebird.org/species/bkhgul",false,bkhgul
73000701,Photo,"Chroicocephalus ridibundus","Mouette rieuse",,"Adam Dudley",10/25/2017,2017,10,25,857,Switzerland,CH-VD,Vaud,,"Débarcadère de Saint-Sulpice",46.5087,6.5613,,Inconnu,,Unspecified,,,,,,,,S40110764,,,,,,,,,"Chroicocephalus ridibundus",bkhgul,Species,6186.0,,,3.6,5,committed,habitat,"https://ebird.org/profile/MjY4ODA",1858,2264,"https://macaulaylibrary.org/asset/73000701","https://ebird.org/view/checklist/S40110764","https://ebird.org/species/bkhgul",false,bkhgul
73000681,Photo,"Chroicocephalus ridibundus","Mouette rieuse",,"Adam Dudley",10/25/2017,2017,10,25,857,Switzerland,CH-VD,Vaud,,"Débarcadère de Saint-Sulpice",46.5087,6.5613,,Inconnu,,Unspecified,,,,,,,,S40110764,,,,,,,,,"Chroicocephalus ridibundus",bkhgul,Species,6186.0,,,4.5,2,committed,,"https://ebird.org/profile/MjY4ODA",1803,2413,"https://macaulaylibrary.org/asset/73000681","https://ebird.org/view/checklist/S40110764","https://ebird.org/species/bkhgul",false,bkhgul
72999651,Photo,"Chroicocephalus ridibundus","Mouette rieuse",,"Adam Dudley",10/25/2017,2017,10,25,752,Switzerland,CH-VD,Vaud,,"Parc du Pélican",46.5135,6.5726,,Inconnu,,Unspecified,,,,,,,,S40110481,,,,,,,,,"Chroicocephalus ridibundus",bkhgul,Species,6186.0,,,3.0,1,committed,,"https://ebird.org/profile/MjY4ODA",1490,2133,"https://macaulaylibrary.org/asset/72999651","https://ebird.org/view/checklist/S40110481","https://ebird.org/species/bkhgul",false,bkhgul
72565331,Photo,"Chroicocephalus ridibundus","Mouette rieuse",,"Raphaël Nussbaumer",10/21/2017,2017,10,21,957,Switzerland,CH-VD,Vaud,,"Lac Léman (CH) (general area) (open water)",46.4809,6.5832,,Inconnu,,Unspecified,,,,,,,,S40044488,,,,,"x ind. - 12:01 - <a href=""http://maps.google.com?q&#61;46.373202,6.325836&t&#61;k"">46.373202,6.325836</a> - <a href=""http://www.ornitho.ch/index.php?m_id&#61;54&id&#61;2574807"">www.ornitho.ch</a><br /> Ringed blue NB25. 28.01.2010 Barcelona 41°22'00''N 002°11'00''E 19.02.2010 Barcelona 41°22'00''N 002°11'00''E 27.01.2011 Barcelona 41°22'00''N 002°11'00''E 22.02.2011 Barcelona 41°22'00''N 002°11'00''E 29.06.2011 Préverenges 46°30'27''N 006°32'09''E 07.07.2011 Préverenges 46°30'27''N 006°32'09''E 16.10.2011 Allaman 46°28'00''N 006°23'00''E 16.10.2011 Buchillon 46°28'00''N 006°25'00''E 05.09.2015 Dully, Lac Leman 46°25'00''N 006°21'00''E 15.10.2017 Rolle 46°27'00''N 006°20'00''E 21.10.2017 Yvoire 46°22'00''N 006°20'00''E",,,,"Chroicocephalus ridibundus",bkhgul,Species,6186.0,,,4.0,2,committed,,"https://ebird.org/profile/NDk3NjE1",2168,3252,"https://macaulaylibrary.org/asset/72565331","https://ebird.org/view/checklist/S40044488","https://ebird.org/species/bkhgul",false,bkhgul
71618871,Photo,"Chroicocephalus ridibundus","Mouette rieuse",,"William Hull",9/29/2017,2017,9,29,1316,Switzerland,CH-ZH,Zürich,,"Greifensee (general area)",47.3507,8.6771,,Inconnu,,Unspecified,,,,,,,,S39524453,,,,,,,,,"Chroicocephalus ridibundus",bkhgul,Species,6226.0,,,3.5,2,committed,,"https://ebird.org/profile/MTQyMDgw",680,1024,"https://macaulaylibrary.org/asset/71618871","https://ebird.org/view/checklist/S39524453","https://ebird.org/species/bkhgul",false,bkhgul
