"ML Catalog Number",Format,"Scientific Name","Common Name","Background Species",Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,"Elevation (m)",Age/Sex,Behaviors,Playback,Collected,"Specimen ID","Home Archive Catalog Number",Recorder,Microphone,Accessory,"Partner Institution","eBird Checklist ID",Unconfirmed?,"Air Temp(ºC)","Water Temp(ºC)",Comments,"Observation Details",Class,Order,Family,"Parent Species","eBird Species Code","Taxon Category","Taxonomic Sort","Recordist 2 Display Name","Recordist 2 Profile URL","Average Community Rating","Number of Ratings","Asset State","Asset Tags","Contributor Profile URL","Original Image Height","Original Image Width","Specimen Page URL","eBird Checklist URL","ebird Species URL",isInternalUser,report_as
60298801,Photo,"Milvus milvus","Milan royal",,"Raphaël Nussbaumer",6/3/2017,2017,6,3,535,Switzerland,CH-FR,Freiburg,,Auried,46.8977,7.2142,,Inconnu,,Unspecified,,,,,,,,S37401611,,,,,"&gt;3 ind. - 05:51 - <a href=""http://maps.google.com?q&#61;46.898956,7.214744&t&#61;k"">46.898956,7.214744</a> - <a href=""http://www.ornitho.ch/index.php?m_id&#61;54&id&#61;13774877"">www.ornitho.ch</a><br />Species heard or observed within safe dates, and in suitable breeding habitat(Atlas code: 2)",,,,"Milvus milvus",redkit1,Species,7807.0,,,3.0,2,committed,,"https://ebird.org/profile/NDk3NjE1",2911,4366,"https://macaulaylibrary.org/asset/60298801","https://ebird.org/view/checklist/S37401611","https://ebird.org/species/redkit1",false,redkit1
60298791,Photo,"Milvus milvus","Milan royal",,"Raphaël Nussbaumer",6/3/2017,2017,6,3,535,Switzerland,CH-FR,Freiburg,,Auried,46.8977,7.2142,,Inconnu,,Unspecified,,,,,,,,S37401611,,,,,"&gt;3 ind. - 05:51 - <a href=""http://maps.google.com?q&#61;46.898956,7.214744&t&#61;k"">46.898956,7.214744</a> - <a href=""http://www.ornitho.ch/index.php?m_id&#61;54&id&#61;13774877"">www.ornitho.ch</a><br />Species heard or observed within safe dates, and in suitable breeding habitat(Atlas code: 2)",,,,"Milvus milvus",redkit1,Species,7807.0,,,3.5,2,committed,,"https://ebird.org/profile/NDk3NjE1",2559,3838,"https://macaulaylibrary.org/asset/60298791","https://ebird.org/view/checklist/S37401611","https://ebird.org/species/redkit1",false,redkit1
57008511,Photo,"Milvus milvus","Milan royal",,"Bradley Hacker",5/6/2017,2017,5,6,746,Switzerland,CH-VD,Vaud,,"Les Grangettes--Route des Saviez",46.3904,6.9171,,Inconnu,,Unspecified,,,,,,,,S36582891,,,,,,,,,"Milvus milvus",redkit1,Species,7807.0,,,2.0,1,committed,,,1187,1781,"https://macaulaylibrary.org/asset/57008511","https://ebird.org/view/checklist/S36582891","https://ebird.org/species/redkit1",false,redkit1
55477221,Photo,"Milvus milvus","Milan royal",,"Thomas Brooks",4/18/2017,2017,4,18,1745,Switzerland,CH-VD,Vaud,,Avenches,46.8831,7.0245,,Inconnu,,Unspecified,,,,,,,,S36201937,,,,,,,,,"Milvus milvus",redkit1,Species,7807.0,,,3.5,2,committed,,,3456,4608,"https://macaulaylibrary.org/asset/55477221","https://ebird.org/view/checklist/S36201937","https://ebird.org/species/redkit1",false,redkit1
55477211,Photo,"Milvus milvus","Milan royal",,"Thomas Brooks",4/18/2017,2017,4,18,1745,Switzerland,CH-VD,Vaud,,Avenches,46.8831,7.0245,,Inconnu,,Unspecified,,,,,,,,S36201937,,,,,,,,,"Milvus milvus",redkit1,Species,7807.0,,,2.0,1,committed,,,3456,4608,"https://macaulaylibrary.org/asset/55477211","https://ebird.org/view/checklist/S36201937","https://ebird.org/species/redkit1",false,redkit1
54321231,Photo,"Milvus milvus","Milan royal",,"Sabrina O",6/19/2016,2016,6,19,1330,Switzerland,CH-SZ,Schwyz,,Erlistrasse,47.109,8.4444,,Inconnu,,Unspecified,,,,,,,,S35908332,,,,,"Large group circling above field. Very fun to watch.",,,,"Milvus milvus",redkit1,Species,7807.0,,,2.0,1,committed,,"https://ebird.org/profile/NDUyODQ5",3672,4896,"https://macaulaylibrary.org/asset/54321231","https://ebird.org/view/checklist/S35908332","https://ebird.org/species/redkit1",false,redkit1
54321191,Photo,"Milvus milvus","Milan royal",,"Sabrina O",6/19/2016,2016,6,19,1330,Switzerland,CH-SZ,Schwyz,,Erlistrasse,47.109,8.4444,,Inconnu,,Unspecified,,,,,,,,S35908332,,,,,"Large group circling above field. Very fun to watch.",,,,"Milvus milvus",redkit1,Species,7807.0,,,2.0,1,committed,,"https://ebird.org/profile/NDUyODQ5",3672,4896,"https://macaulaylibrary.org/asset/54321191","https://ebird.org/view/checklist/S35908332","https://ebird.org/species/redkit1",false,redkit1
54317121,Photo,"Milvus milvus","Milan royal",,"Sabrina O",6/29/2016,2016,6,29,0,Switzerland,CH-AG,Aargau,,"Schloss Hallwyl",47.3232,8.1943,,Inconnu,,Unspecified,,,,,,,,S35912217,,,,,,,,,"Milvus milvus",redkit1,Species,7807.0,,,2.0,1,committed,,"https://ebird.org/profile/NDUyODQ5",3672,4896,"https://macaulaylibrary.org/asset/54317121","https://ebird.org/view/checklist/S35912217","https://ebird.org/species/redkit1",false,redkit1
52082031,Photo,"Milvus milvus","Milan royal",,"Ashwin Viswanathan",1/28/2017,2017,1,28,1430,Switzerland,CH-SG,"Sankt Gallen",,"Schloss Wartegg",47.4784,9.5304,,Inconnu,,Unspecified,,,,,,,,S33989114,,,,,,,,,"Milvus milvus",redkit1,Species,7807.0,,,3.0,1,committed,,"https://ebird.org/profile/NDk0MDUw",2672,4000,"https://macaulaylibrary.org/asset/52082031","https://ebird.org/view/checklist/S33989114","https://ebird.org/species/redkit1",false,redkit1
52082021,Photo,"Milvus milvus","Milan royal",,"Ashwin Viswanathan",1/28/2017,2017,1,28,1430,Switzerland,CH-SG,"Sankt Gallen",,"Schloss Wartegg",47.4784,9.5304,,Inconnu,,Unspecified,,,,,,,,S33989114,,,,,,,,,"Milvus milvus",redkit1,Species,7807.0,,,3.0,1,committed,,"https://ebird.org/profile/NDk0MDUw",2672,4000,"https://macaulaylibrary.org/asset/52082021","https://ebird.org/view/checklist/S33989114","https://ebird.org/species/redkit1",false,redkit1
52082001,Photo,"Milvus milvus","Milan royal",,"Ashwin Viswanathan",1/28/2017,2017,1,28,1430,Switzerland,CH-SG,"Sankt Gallen",,"Schloss Wartegg",47.4784,9.5304,,Inconnu,,Unspecified,,,,,,,,S33989114,,,,,,,,,"Milvus milvus",redkit1,Species,7807.0,,,3.0,1,committed,,"https://ebird.org/profile/NDk0MDUw",2672,4000,"https://macaulaylibrary.org/asset/52082001","https://ebird.org/view/checklist/S33989114","https://ebird.org/species/redkit1",false,redkit1
52081941,Photo,"Milvus milvus","Milan royal",,"Ashwin Viswanathan",1/28/2017,2017,1,28,1430,Switzerland,CH-SG,"Sankt Gallen",,"Schloss Wartegg",47.4784,9.5304,,Inconnu,,Unspecified,,,,,,,,S33989114,,,,,,,,,"Milvus milvus",redkit1,Species,7807.0,,,3.0,1,committed,,"https://ebird.org/profile/NDk0MDUw",2672,4000,"https://macaulaylibrary.org/asset/52081941","https://ebird.org/view/checklist/S33989114","https://ebird.org/species/redkit1",false,redkit1
51758181,Photo,"Milvus milvus","Milan royal",,"Christian Rixen",3/20/2017,2017,3,20,800,Switzerland,CH-GR,Graubünden,,"CH-Grisons-Davos Glaris-15 Chummastrasse - 46.754x9.781",46.7542,9.781,,Inconnu,,Unspecified,,,,,,,,S35302999,,,,,,,,,"Milvus milvus",redkit1,Species,7807.0,,,2.0,2,committed,,"https://ebird.org/profile/NjU3MjQz",1555,3214,"https://macaulaylibrary.org/asset/51758181","https://ebird.org/view/checklist/S35302999","https://ebird.org/species/redkit1",false,redkit1
