"ML Catalog Number",Format,"Scientific Name","Common Name","Background Species",Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,"Elevation (m)",Age/Sex,Behaviors,Playback,Collected,"Specimen ID","Home Archive Catalog Number",Recorder,Microphone,Accessory,"Partner Institution","eBird Checklist ID",Unconfirmed?,"Air Temp(ºC)","Water Temp(ºC)",Comments,"Observation Details",Class,Order,Family,"Parent Species","eBird Species Code","Taxon Category","Taxonomic Sort","Recordist 2 Display Name","Recordist 2 Profile URL","Average Community Rating","Number of Ratings","Asset State","Asset Tags","Contributor Profile URL","Original Image Height","Original Image Width","Specimen Page URL","eBird Checklist URL","ebird Species URL",isInternalUser,report_as
165888101,Photo,"Podiceps cristatus","Grèbe huppé",,"Chris Dale",6/26/2019,2019,6,26,1400,Switzerland,CH-LU,Luzern,,"Luzern--Inseli Park",47.0494,8.3142,,Inconnu,,Unspecified,,,,,,,,S57713058,,,,,,,,,"Podiceps cristatus",grcgre1,Species,1759.0,,,0.0,0,committed,,"https://ebird.org/profile/MTA0Nzk1",1536,2048,"https://macaulaylibrary.org/asset/165888101","https://ebird.org/view/checklist/S57713058","https://ebird.org/species/grcgre1",false,grcgre1
165594781,Photo,"Podiceps cristatus","Grèbe huppé",,"Chris Dale",6/24/2019,2019,6,24,1415,Switzerland,CH-ZH,Zürich,,Seefeldquai,47.3626,8.5468,,Inconnu,,Unspecified,,,,,,,,S57654571,,,,,,,,,"Podiceps cristatus",grcgre1,Species,1759.0,,,0.0,0,committed,,"https://ebird.org/profile/MTA0Nzk1",,,"https://macaulaylibrary.org/asset/165594781","https://ebird.org/view/checklist/S57654571","https://ebird.org/species/grcgre1",false,grcgre1
165594771,Photo,"Podiceps cristatus","Grèbe huppé",,"Chris Dale",6/24/2019,2019,6,24,1415,Switzerland,CH-ZH,Zürich,,Seefeldquai,47.3626,8.5468,,Inconnu,,Unspecified,,,,,,,,S57654571,,,,,,,,,"Podiceps cristatus",grcgre1,Species,1759.0,,,0.0,0,committed,,"https://ebird.org/profile/MTA0Nzk1",,,"https://macaulaylibrary.org/asset/165594771","https://ebird.org/view/checklist/S57654571","https://ebird.org/species/grcgre1",false,grcgre1
165594761,Photo,"Podiceps cristatus","Grèbe huppé",,"Chris Dale",6/24/2019,2019,6,24,1415,Switzerland,CH-ZH,Zürich,,Seefeldquai,47.3626,8.5468,,Inconnu,,Unspecified,,,,,,,,S57654571,,,,,,,,,"Podiceps cristatus",grcgre1,Species,1759.0,,,0.0,0,committed,,"https://ebird.org/profile/MTA0Nzk1",,,"https://macaulaylibrary.org/asset/165594761","https://ebird.org/view/checklist/S57654571","https://ebird.org/species/grcgre1",false,grcgre1
164991341,Photo,"Podiceps cristatus","Grèbe huppé",,"Andy  Woodward",6/19/2019,2019,6,19,1300,Switzerland,CH-GE,Genève,,"Pointe à la Bise",46.2445,6.1925,,Inconnu,,Unspecified,,,,,,,,S57506509,,,,,,,,,"Podiceps cristatus",grcgre1,Species,1759.0,,,3.0,1,committed,,,2749,4887,"https://macaulaylibrary.org/asset/164991341","https://ebird.org/view/checklist/S57506509","https://ebird.org/species/grcgre1",false,grcgre1
161022211,Photo,"Podiceps cristatus","Grèbe huppé",,"Don Carbaugh",5/24/2019,2019,5,24,1330,Switzerland,CH-BE,Bern,,Schadau,46.7458,7.6374,,Inconnu,,Unspecified,,,,,,,,S56766314,,,,,,,,,"Podiceps cristatus",grcgre1,Species,1759.0,,,3.0,1,committed,,"https://ebird.org/profile/ODU3OTk0",1095,1522,"https://macaulaylibrary.org/asset/161022211","https://ebird.org/view/checklist/S56766314","https://ebird.org/species/grcgre1",false,grcgre1
160249881,Photo,"Podiceps cristatus","Grèbe huppé",,"Andy  Woodward",5/22/2019,2019,5,22,1300,Switzerland,CH-GE,Genève,,"Pointe à la Bise",46.2445,6.1925,,Inconnu,,Unspecified,,,,,,,,S56623251,,,,,"Including one almost white individual...",,,,"Podiceps cristatus",grcgre1,Species,1759.0,,,2.0,1,committed,,,2047,3639,"https://macaulaylibrary.org/asset/160249881","https://ebird.org/view/checklist/S56623251","https://ebird.org/species/grcgre1",false,grcgre1
157692101,Photo,"Podiceps cristatus","Grèbe huppé",,"Andy  Woodward",5/10/2019,2019,5,10,1203,Switzerland,CH-VD,Vaud,,"Les Grangettes--Lagune des Saviez",46.3947,6.917,,Inconnu,,Unspecified,,,,,,,,S56113639,,,,,"And courtship displays with nesting material. Rough estimate by 10s",,,,"Podiceps cristatus",grcgre1,Species,1759.0,,,0.0,0,committed,,,3591,4788,"https://macaulaylibrary.org/asset/157692101","https://ebird.org/view/checklist/S56113639","https://ebird.org/species/grcgre1",false,grcgre1
152498261,Photo,"Podiceps cristatus","Grèbe huppé",,"Maryse Neukomm",4/19/2019,2019,4,19,908,Switzerland,CH-BL,Basel-Landschaft,,"Ergolzmündung Augst-Kaiseraugst",47.5382,7.7138,,Inconnu,,Unspecified,,,,,,,,S55115207,,,,,,,,,"Podiceps cristatus",grcgre1,Species,1773.0,,,5.0,1,committed,,"https://ebird.org/profile/MTA1ODgwNQ",2078,3113,"https://macaulaylibrary.org/asset/152498261","https://ebird.org/view/checklist/S55115207","https://ebird.org/species/grcgre1",false,grcgre1
152498201,Photo,"Podiceps cristatus","Grèbe huppé",,"Maryse Neukomm",4/19/2019,2019,4,19,908,Switzerland,CH-BL,Basel-Landschaft,,"Ergolzmündung Augst-Kaiseraugst",47.5382,7.7138,,Inconnu,,Unspecified,,,,,,,,S55115207,,,,,,,,,"Podiceps cristatus",grcgre1,Species,1773.0,,,5.0,1,committed,,"https://ebird.org/profile/MTA1ODgwNQ",2350,3520,"https://macaulaylibrary.org/asset/152498201","https://ebird.org/view/checklist/S55115207","https://ebird.org/species/grcgre1",false,grcgre1
151614541,Photo,"Podiceps cristatus","Grèbe huppé",,"Samuel Burckhardt",4/16/2019,2019,4,16,748,Switzerland,CH-AG,Aargau,,"Klingnauer Stausee",47.5833,8.2333,,Adulte,,Unspecified,,,,,,,,S55012357,,,,,,,,,"Podiceps cristatus",grcgre1,Species,1773.0,,,4.0,1,committed,,"https://ebird.org/profile/MTE0MjYw",2933,3910,"https://macaulaylibrary.org/asset/151614541","https://ebird.org/view/checklist/S55012357","https://ebird.org/species/grcgre1",false,grcgre1
151614531,Photo,"Podiceps cristatus","Grèbe huppé",,"Samuel Burckhardt",4/16/2019,2019,4,16,748,Switzerland,CH-AG,Aargau,,"Klingnauer Stausee",47.5833,8.2333,,Adulte,,Unspecified,,,,,,,,S55012357,,,,,,,,,"Podiceps cristatus",grcgre1,Species,1773.0,,,4.5,2,committed,,"https://ebird.org/profile/MTE0MjYw",2645,3527,"https://macaulaylibrary.org/asset/151614531","https://ebird.org/view/checklist/S55012357","https://ebird.org/species/grcgre1",false,grcgre1
