"ML Catalog Number",Format,"Scientific Name","Common Name","Background Species",Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,"Elevation (m)",Age/Sex,Behaviors,Playback,Collected,"Specimen ID","Home Archive Catalog Number",Recorder,Microphone,Accessory,"Partner Institution","eBird Checklist ID",Unconfirmed?,"Air Temp(ºC)","Water Temp(ºC)",Comments,"Observation Details",Class,Order,Family,"Parent Species","eBird Species Code","Taxon Category","Taxonomic Sort","Recordist 2 Display Name","Recordist 2 Profile URL","Average Community Rating","Number of Ratings","Asset State","Asset Tags","Contributor Profile URL","Original Image Height","Original Image Width","Specimen Page URL","eBird Checklist URL","ebird Species URL",isInternalUser,report_as
112552001,Photo,"Ardea cinerea","Héron cendré",,"Zlatan Celebic",8/21/2018,2018,8,21,1615,Switzerland,CH-GE,Genève,,"Réserve naturelle Mategnin/Marais des Crêts",46.2433,6.0776,,Inconnu,,Unspecified,,,,,,,,S48115428,,,,,"We saw two fly over the reed vegetation, and we observed another one for about 10 minutes from the shelter... It was intently observing a large Marsh frog some 4 meters away; before some people stumbled upon the shelter and scared it away...",,,,"Ardea cinerea",graher1,Species,7100.0,,,2.0,1,committed,,"https://ebird.org/profile/ODIyODg5",1925,3233,"https://macaulaylibrary.org/asset/112552001","https://ebird.org/view/checklist/S48115428","https://ebird.org/species/graher1",false,graher1
112551971,Photo,"Ardea cinerea","Héron cendré",,"Zlatan Celebic",8/21/2018,2018,8,21,1615,Switzerland,CH-GE,Genève,,"Réserve naturelle Mategnin/Marais des Crêts",46.2433,6.0776,,Inconnu,,Unspecified,,,,,,,,S48115428,,,,,"We saw two fly over the reed vegetation, and we observed another one for about 10 minutes from the shelter... It was intently observing a large Marsh frog some 4 meters away; before some people stumbled upon the shelter and scared it away...",,,,"Ardea cinerea",graher1,Species,7100.0,,,3.0,1,committed,,"https://ebird.org/profile/ODIyODg5",3344,2707,"https://macaulaylibrary.org/asset/112551971","https://ebird.org/view/checklist/S48115428","https://ebird.org/species/graher1",false,graher1
112470801,Photo,"Ardea cinerea","Héron cendré",,"Thomas Brooks",8/26/2018,2018,8,26,1530,Switzerland,CH-VD,Vaud,,"Embouchure de la Broye",46.9197,7.0338,,Inconnu,,Unspecified,,,,,,,,S48101458,,,,,,,,,"Ardea cinerea",graher1,Species,7100.0,,,4.0,1,committed,,,3456,4608,"https://macaulaylibrary.org/asset/112470801","https://ebird.org/view/checklist/S48101458","https://ebird.org/species/graher1",false,graher1
112468121,Photo,"Ardea cinerea","Héron cendré",,"Aaron Maizlish",8/10/2018,2018,8,10,845,Switzerland,CH-GR,Graubünden,,Silvaplanersee,46.448,9.7914,,Inconnu,,Unspecified,,,,,,,,S47819540,,,,,,,,,"Ardea cinerea",graher1,Species,7047.0,,,3.0,1,committed,,"https://ebird.org/profile/MjMwNjE0",1066,1600,"https://macaulaylibrary.org/asset/112468121","https://ebird.org/view/checklist/S47819540","https://ebird.org/species/graher1",false,graher1
112468031,Photo,"Ardea cinerea","Héron cendré",,"Thomas Brooks",8/26/2018,2018,8,26,615,Switzerland,CH-VD,Vaud,,"Cudrefin Camping",46.9641,7.0278,,Inconnu,,Unspecified,,,,,,,,S48101253,,,,,,,,,"Ardea cinerea",graher1,Species,7100.0,,,3.0,1,committed,,,3456,4608,"https://macaulaylibrary.org/asset/112468031","https://ebird.org/view/checklist/S48101253","https://ebird.org/species/graher1",false,graher1
111717051,Photo,"Ardea cinerea","Héron cendré",,"Jay Breidt",8/21/2018,2018,8,21,1621,Switzerland,CH-NE,Neuchâtel,,"Gorges de l'Areuse",46.9597,6.8286,,Inconnu,,Unspecified,,,,,,,,S47986786,,,,,,,,,"Ardea cinerea",graher1,Species,7047.0,,,2.5,2,committed,,"https://ebird.org/profile/NjQxMjIx",1080,1440,"https://macaulaylibrary.org/asset/111717051","https://ebird.org/view/checklist/S47986786","https://ebird.org/species/graher1",false,graher1
111717031,Photo,"Ardea cinerea","Héron cendré",,"Jay Breidt",8/21/2018,2018,8,21,1621,Switzerland,CH-NE,Neuchâtel,,"Gorges de l'Areuse",46.9597,6.8286,,Inconnu,,Unspecified,,,,,,,,S47986786,,,,,,,,,"Ardea cinerea",graher1,Species,7047.0,,,4.0,2,committed,,"https://ebird.org/profile/NjQxMjIx",1080,1440,"https://macaulaylibrary.org/asset/111717031","https://ebird.org/view/checklist/S47986786","https://ebird.org/species/graher1",false,graher1
109008531,Photo,"Ardea cinerea","Héron cendré",,"Patrick MONNEY",5/11/2018,2018,5,11,600,Switzerland,CH-FR,Freiburg,,"Port et Canal de Gletterens",46.9082,6.9285,,Inconnu,,Unspecified,,,,,,,,S47516604,,,,,,,,,"Ardea cinerea",graher1,Species,7047.0,,,5.0,2,committed,,"https://ebird.org/profile/NDAwNjc1",2103,3096,"https://macaulaylibrary.org/asset/109008531","https://ebird.org/view/checklist/S47516604","https://ebird.org/species/graher1",false,graher1
107877071,Photo,"Ardea cinerea","Héron cendré",,"Vic Samstag",7/3/2018,2018,7,3,1815,Switzerland,CH-ZH,Zürich,,Seefeldquai,47.3626,8.5468,,Inconnu,,Unspecified,,,,,,,,S47277481,,,,,,,,,"Ardea cinerea",graher1,Species,7047.0,,,3.0,3,committed,,,4994,3602,"https://macaulaylibrary.org/asset/107877071","https://ebird.org/view/checklist/S47277481","https://ebird.org/species/graher1",false,graher1
107355021,Photo,"Ardea cinerea","Héron cendré",,"Etienne Artigau",7/12/2018,2018,7,12,609,Switzerland,CH-GE,Genève,,"Observatoire de Genève",46.3082,6.1343,,Inconnu,,Unspecified,,,,,,,,S47144658,,,,,"très loin en vol",,,,"Ardea cinerea",graher1,Species,7047.0,,,1.0,1,committed,,"https://ebird.org/profile/MTIzNTEw",651,977,"https://macaulaylibrary.org/asset/107355021","https://ebird.org/view/checklist/S47144658","https://ebird.org/species/graher1",false,graher1
104716631,Photo,"Ardea cinerea","Héron cendré",,"Thomas Brooks",5/27/2018,2018,5,27,600,Switzerland,CH-VS,Wallis,,Champex,46.0265,7.1216,,Inconnu,,Unspecified,,,,,,,,S46069690,,,,,,,,,"Ardea cinerea",graher1,Species,7100.0,,,1.0,1,committed,,,3456,4608,"https://macaulaylibrary.org/asset/104716631","https://ebird.org/view/checklist/S46069690","https://ebird.org/species/graher1",false,graher1
104015311,Photo,"Ardea cinerea","Héron cendré",,"Satheesh Muthu Gopal B",6/10/2018,2018,6,10,1100,Switzerland,CH-ZH,Zürich,,Neeracherried,47.5005,8.4801,,Inconnu,,Unspecified,,,,,,,,S46463779,,,,,,,,,"Ardea cinerea",graher1,Species,7100.0,,,2.0,1,committed,watermark,"https://ebird.org/profile/NTYxMTg1",1976,2958,"https://macaulaylibrary.org/asset/104015311","https://ebird.org/view/checklist/S46463779","https://ebird.org/species/graher1",false,graher1
103247191,Photo,"Ardea cinerea","Héron cendré",,"Harry Kälin",9/2/2017,2017,9,2,730,Switzerland,CH-SZ,Schwyz,,"Nuolener Ried",47.2047,8.8758,,Inconnu,,Unspecified,,,,,,,,S46300086,,,,,,,,,"Ardea cinerea",graher1,Species,7047.0,,,5.0,1,committed,,,444,1008,"https://macaulaylibrary.org/asset/103247191","https://ebird.org/view/checklist/S46300086","https://ebird.org/species/graher1",false,graher1
103225301,Photo,"Ardea cinerea","Héron cendré",,"Alexandre Figueiredo",1/3/2017,2017,1,3,1000,Switzerland,CH-ZH,Zürich,,"Storchensiedlung Steinmaur",47.49,8.4578,,Inconnu,,Unspecified,,,,,,,,S46297140,,,,,,,,,"Ardea cinerea",graher1,Species,7100.0,,,4.0,1,committed,,"https://ebird.org/profile/MTExNjE5MQ",686,1024,"https://macaulaylibrary.org/asset/103225301","https://ebird.org/view/checklist/S46297140","https://ebird.org/species/graher1",false,graher1
97014051,Photo,"Ardea cinerea","Héron cendré",,"Thomas Brooks",4/28/2018,2018,4,28,1945,Switzerland,CH-GE,Genève,,"Marais de Sionnet",46.2324,6.2365,,Inconnu,,Unspecified,,,,,,,,S45051694,,,,,"Attacked and chased off by the mother Mallard",,,,"Ardea cinerea",graher1,Species,7047.0,,,1.0,1,committed,,,4608,3456,"https://macaulaylibrary.org/asset/97014051","https://ebird.org/view/checklist/S45051694","https://ebird.org/species/graher1",false,graher1
92687421,Photo,"Ardea cinerea","Héron cendré",,"Raphaël Nussbaumer",3/27/2018,2018,3,27,1523,Switzerland,CH-VD,Vaud,,"Île de Préverenges",46.5074,6.5355,,Inconnu,,Unspecified,,,,,,,,S44008011,,,,,"&#61;1 ind. - 15:47 - <a href=""http://maps.google.com?q&#61;46.508923,6.536093&t&#61;k"">46°30'32""N 6°32'10""E</a> - <a href=""http://www.ornitho.ch/index.php?m_id&#61;54&id&#61;15389650"">www.ornitho.ch</a><br />Species heard or observed within safe dates, but not in suitable breeding habitat.(Atlas code: 1)",,,,"Ardea cinerea",graher1,Species,7100.0,,,3.0,3,committed,,"https://ebird.org/profile/NDk3NjE1",2645,3967,"https://macaulaylibrary.org/asset/92687421","https://ebird.org/view/checklist/S44008011","https://ebird.org/species/graher1",false,graher1
89250341,Photo,"Ardea cinerea","Héron cendré",,"Thomas Brooks",3/4/2018,2018,3,4,1615,Switzerland,CH-VD,Vaud,,"Chemin de la Treille",46.3341,6.1921,,Inconnu,,Unspecified,,,,,,,,S43371141,,,,,,,,,"Ardea cinerea",graher1,Species,7047.0,,,2.0,1,committed,,,3456,4608,"https://macaulaylibrary.org/asset/89250341","https://ebird.org/view/checklist/S43371141","https://ebird.org/species/graher1",false,graher1
88344301,Photo,"Ardea cinerea","Héron cendré",,"Thomas Brooks",3/4/2018,2018,3,4,1100,Switzerland,CH-VD,Vaud,,Founex,46.331,6.1921,,Inconnu,,Unspecified,,,,,,,,S43367401,,,,,,,,,"Ardea cinerea",graher1,Species,7100.0,,,2.0,1,committed,,,3456,4608,"https://macaulaylibrary.org/asset/88344301","https://ebird.org/view/checklist/S43367401","https://ebird.org/species/graher1",false,graher1
88344291,Photo,"Ardea cinerea","Héron cendré",,"Thomas Brooks",3/4/2018,2018,3,4,1100,Switzerland,CH-VD,Vaud,,Founex,46.331,6.1921,,Inconnu,,Unspecified,,,,,,,,S43367401,,,,,,,,,"Ardea cinerea",graher1,Species,7100.0,,,2.0,1,committed,,,3456,4608,"https://macaulaylibrary.org/asset/88344291","https://ebird.org/view/checklist/S43367401","https://ebird.org/species/graher1",false,graher1
88344281,Photo,"Ardea cinerea","Héron cendré",,"Thomas Brooks",3/4/2018,2018,3,4,1100,Switzerland,CH-VD,Vaud,,Founex,46.331,6.1921,,Inconnu,,Unspecified,,,,,,,,S43367401,,,,,,,,,"Ardea cinerea",graher1,Species,7100.0,,,1.0,1,committed,,,4608,3456,"https://macaulaylibrary.org/asset/88344281","https://ebird.org/view/checklist/S43367401","https://ebird.org/species/graher1",false,graher1
88344271,Photo,"Ardea cinerea","Héron cendré",,"Thomas Brooks",3/4/2018,2018,3,4,1100,Switzerland,CH-VD,Vaud,,Founex,46.331,6.1921,,Inconnu,,Unspecified,,,,,,,,S43367401,,,,,,,,,"Ardea cinerea",graher1,Species,7100.0,,,4.0,1,committed,,,4608,3456,"https://macaulaylibrary.org/asset/88344271","https://ebird.org/view/checklist/S43367401","https://ebird.org/species/graher1",false,graher1
87395911,Photo,"Ardea cinerea","Héron cendré",,"Thomas Brooks",2/25/2018,2018,2,25,930,Switzerland,CH-VD,Vaud,,"Promenade Robert Hainard",46.7922,6.6425,,Inconnu,,Unspecified,,,,,,,,S43165510,,,,,,,,,"Ardea cinerea",graher1,Species,7047.0,,,3.0,1,committed,multiple_species,,3456,4608,"https://macaulaylibrary.org/asset/87395911","https://ebird.org/view/checklist/S43165510","https://ebird.org/species/graher1",false,graher1
84707491,Photo,"Ardea cinerea","Héron cendré",,"Thomas Brooks",2/4/2018,2018,2,4,1000,Switzerland,CH-GE,Genève,,"Marais de Sionnet",46.2324,6.2365,,Inconnu,,Unspecified,,,,,,,,S42480622,,,,,,,,,"Ardea cinerea",graher1,Species,7047.0,,,3.0,3,committed,,,3456,4608,"https://macaulaylibrary.org/asset/84707491","https://ebird.org/view/checklist/S42480622","https://ebird.org/species/graher1",false,graher1
82436161,Photo,"Ardea cinerea cinerea/jouyi","Héron cendré [cinerea ou jouyi]",,"Mathieu Langlois",5/15/2017,2017,5,15,1940,Switzerland,CH-VD,Vaud,,"Ville de Montreux",46.4312,6.9109,,Adulte,,Unspecified,,,,,,,,S36927305,,,,,,,,,"Ardea cinerea",gryher1,Groupe,7101.0,,,4.0,2,committed,,"https://ebird.org/profile/NDE5MzQx",4000,6000,"https://macaulaylibrary.org/asset/82436161","https://ebird.org/view/checklist/S36927305","https://ebird.org/species/graher1",false,graher1
77646541,Photo,"Ardea cinerea","Héron cendré",,"Thomas Brooks",12/9/2017,2017,12,9,915,Switzerland,CH-GE,Genève,,"Pointe à la Bise",46.2445,6.1925,,Inconnu,,Unspecified,,,,,,,,S40991363,,,,,,,,,"Ardea cinerea",graher1,Species,7047.0,,,3.0,2,committed,,,3456,4608,"https://macaulaylibrary.org/asset/77646541","https://ebird.org/view/checklist/S40991363","https://ebird.org/species/graher1",false,graher1
73712911,Photo,"Ardea cinerea","Héron cendré",,"Samuel Burckhardt",10/31/2017,2017,10,31,756,Switzerland,CH-AG,Aargau,,"Klingnauer Stausee",47.5833,8.2333,,Adulte,,Unspecified,,,,,,,,S40228104,,,,,,,,,"Ardea cinerea",graher1,Species,7100.0,,,4.0,4,committed,,"https://ebird.org/profile/MTE0MjYw",4608,3456,"https://macaulaylibrary.org/asset/73712911","https://ebird.org/view/checklist/S40228104","https://ebird.org/species/graher1",false,graher1
71430311,Photo,"Ardea cinerea","Héron cendré",,"William Hull",9/29/2017,2017,9,29,1316,Switzerland,CH-ZH,Zürich,,"Greifensee (general area)",47.3507,8.6771,,Inconnu,,Unspecified,,,,,,,,S39524453,,,,,,,,,"Ardea cinerea",graher1,Species,7047.0,,,4.0,2,committed,,"https://ebird.org/profile/MTQyMDgw",682,1024,"https://macaulaylibrary.org/asset/71430311","https://ebird.org/view/checklist/S39524453","https://ebird.org/species/graher1",false,graher1
71062571,Photo,"Ardea cinerea","Héron cendré",,"Raphaël Nussbaumer",10/7/2017,2017,10,7,838,Switzerland,CH-VD,Vaud,,"Place d'Armes de Bière (restricted access)",46.5275,6.3264,,Inconnu,,Unspecified,,,,,,,,S39596154,,,,,"&#61;1 ind. - 10:26 - <a href=""http://maps.google.com?q&#61;46.523829,6.341811&t&#61;k"">46.523829,6.341811</a> - <a href=""http://www.ornitho.ch/index.php?m_id&#61;54&id&#61;14277397"">www.ornitho.ch</a>",,,,"Ardea cinerea",graher1,Species,7047.0,,,3.0,1,committed,,"https://ebird.org/profile/NDk3NjE1",2331,3496,"https://macaulaylibrary.org/asset/71062571","https://ebird.org/view/checklist/S39596154","https://ebird.org/species/graher1",false,graher1
71061681,Photo,"Ardea cinerea","Héron cendré",,"William Hull",9/24/2017,2017,9,24,930,Switzerland,CH-ZH,Zürich,,"Greifensee (general area)",47.3507,8.6771,,Inconnu,,Unspecified,,,,,,,,S39390314,,,,,,,,,"Ardea cinerea",graher1,Species,7047.0,,,3.0,1,committed,,"https://ebird.org/profile/MTQyMDgw",683,1024,"https://macaulaylibrary.org/asset/71061681","https://ebird.org/view/checklist/S39390314","https://ebird.org/species/graher1",false,graher1
70702821,Photo,"Ardea cinerea","Héron cendré",,"William Hull",9/23/2017,2017,9,23,1125,Switzerland,CH-ZH,Zürich,,"Greifensee (general area)",47.3507,8.6771,,Inconnu,,Unspecified,,,,,,,,S39397324,,,,,,,,,"Ardea cinerea",graher1,Species,7047.0,,,4.0,2,committed,,"https://ebird.org/profile/MTQyMDgw",1024,682,"https://macaulaylibrary.org/asset/70702821","https://ebird.org/view/checklist/S39397324","https://ebird.org/species/graher1",false,graher1
