"ML Catalog Number",Format,"Scientific Name","Common Name","Background Species",Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,"Elevation (m)",Age/Sex,Behaviors,Playback,Collected,"Specimen ID","Home Archive Catalog Number",Recorder,Microphone,Accessory,"Partner Institution","eBird Checklist ID",Unconfirmed?,"Air Temp(ºC)","Water Temp(ºC)",Comments,"Observation Details",Class,Order,Family,"Parent Species","eBird Species Code","Taxon Category","Taxonomic Sort","Recordist 2 Display Name","Recordist 2 Profile URL","Average Community Rating","Number of Ratings","Asset State","Asset Tags","Contributor Profile URL","Original Image Height","Original Image Width","Specimen Page URL","eBird Checklist URL","ebird Species URL",isInternalUser,report_as
61177131,Photo,"Buteo buteo","Buse variable",,"Kai Frueh",5/24/2017,2017,5,24,0,Switzerland,CH-AR,"Appenzell Ausserrhoden",,"CH-Appenzell Outer Rhodes-Lutzenberg-Brenden 316 - 47.4593x9.5814 - Jun 1, 2017, 11:33 AM",47.4593,9.5814,,Inconnu,,Unspecified,,,,,,,,S37613836,,,,,,,,,"Buteo buteo",combuz1,Species,7982.0,,,4.5,2,committed,,"https://ebird.org/profile/NjQxODg3",3456,4608,"https://macaulaylibrary.org/asset/61177131","https://ebird.org/view/checklist/S37613836","https://ebird.org/species/combuz1",false,combuz1
61177111,Photo,"Buteo buteo","Buse variable",,"Kai Frueh",5/24/2017,2017,5,24,0,Switzerland,CH-AR,"Appenzell Ausserrhoden",,"CH-Appenzell Outer Rhodes-Lutzenberg-Brenden 316 - 47.4593x9.5814 - Jun 1, 2017, 11:33 AM",47.4593,9.5814,,Inconnu,,Unspecified,,,,,,,,S37613836,,,,,,,,,"Buteo buteo",combuz1,Species,7982.0,,,4.0,2,committed,,"https://ebird.org/profile/NjQxODg3",3456,4608,"https://macaulaylibrary.org/asset/61177111","https://ebird.org/view/checklist/S37613836","https://ebird.org/species/combuz1",false,combuz1
61022871,Photo,"Buteo buteo","Buse variable",,"Kai Frueh",5/18/2017,2017,5,18,1259,Switzerland,CH-GR,Graubünden,,"Zernez ",46.7009,10.0961,,Inconnu,,Unspecified,,,,,,,,S37461761,,,,,,,,,"Buteo buteo",combuz1,Species,7982.0,,,2.0,1,committed,,"https://ebird.org/profile/NjQxODg3",3456,4608,"https://macaulaylibrary.org/asset/61022871","https://ebird.org/view/checklist/S37461761","https://ebird.org/species/combuz1",false,combuz1
61022291,Photo,"Buteo buteo","Buse variable",,"Kai Frueh",5/17/2017,2017,5,17,1628,Switzerland,CH-AI,"Appenzell Innerrhoden",,"Rotbach ",47.3798,9.3926,,Inconnu,,Unspecified,,,,,,,,S37303378,,,,,,,,,"Buteo buteo",combuz1,Species,7982.0,,,3.0,1,committed,,"https://ebird.org/profile/NjQxODg3",3456,4608,"https://macaulaylibrary.org/asset/61022291","https://ebird.org/view/checklist/S37303378","https://ebird.org/species/combuz1",false,combuz1
60892021,Photo,"Buteo buteo","Buse variable",,"Zlatan Celebic",10/19/2014,2014,10,19,1715,Switzerland,CH-GE,Genève,,"Réserve naturelle Mategnin/Marais des Crêts",46.2433,6.0776,,Inconnu,,Unspecified,,,,,,,,S37548190,,,,,,,,,"Buteo buteo",combuz1,Species,7982.0,,,2.0,1,committed,,"https://ebird.org/profile/ODIyODg5",1511,2421,"https://macaulaylibrary.org/asset/60892021","https://ebird.org/view/checklist/S37548190","https://ebird.org/species/combuz1",false,combuz1
56403221,Photo,"Buteo buteo","Buse variable",,"Thomas Brooks",4/21/2017,2017,4,21,1245,Switzerland,CH-GR,Graubünden,,Landquart,46.9579,9.5479,,Inconnu,,Unspecified,,,,,,,,S36448588,,,,,,,,,"Buteo buteo",combuz1,Species,7982.0,,,2.0,1,committed,,,3456,4608,"https://macaulaylibrary.org/asset/56403221","https://ebird.org/view/checklist/S36448588","https://ebird.org/species/combuz1",false,combuz1
56403211,Photo,"Buteo buteo","Buse variable",,"Thomas Brooks",4/21/2017,2017,4,21,1245,Switzerland,CH-GR,Graubünden,,Landquart,46.9579,9.5479,,Inconnu,,Unspecified,,,,,,,,S36448588,,,,,,,,,"Buteo buteo",combuz1,Species,7982.0,,,2.0,1,committed,,,3456,4608,"https://macaulaylibrary.org/asset/56403211","https://ebird.org/view/checklist/S36448588","https://ebird.org/species/combuz1",false,combuz1
51225751,Photo,"Buteo buteo","Buse variable",,"Christian Rixen",3/15/2017,2017,3,15,900,Switzerland,CH-GR,Graubünden,,"CH-Grisons-Davos Glaris-15 Chummastrasse - 46.754x9.781",46.7542,9.781,,Inconnu,,Unspecified,,,,,,,,S35191771,,,,,,,,,"Buteo buteo",combuz1,Species,7982.0,,,3.0,2,committed,,"https://ebird.org/profile/NjU3MjQz",949,1290,"https://macaulaylibrary.org/asset/51225751","https://ebird.org/view/checklist/S35191771","https://ebird.org/species/combuz1",false,combuz1
51128541,Photo,"Buteo buteo","Buse variable",,"Christian Rixen",3/13/2017,2017,3,13,1758,Switzerland,CH-GR,Graubünden,,"CH-Grisons-Davos Frauenkirch-1 Spycherweg - 46.766x9.797",46.7661,9.797,,Inconnu,,Unspecified,,,,,,,,S35155260,,,,,,,,,"Buteo buteo",combuz1,Species,7982.0,,,1.0,1,committed,,"https://ebird.org/profile/NjU3MjQz",1380,1990,"https://macaulaylibrary.org/asset/51128541","https://ebird.org/view/checklist/S35155260","https://ebird.org/species/combuz1",false,combuz1
50910171,Photo,"Buteo buteo","Buse variable",,"Thomas Brooks",3/12/2017,2017,3,12,1615,Switzerland,CH-VD,Vaud,,Founex,46.331,6.1921,,Inconnu,,Unspecified,,,,,,,,S35129270,,,,,,,,,"Buteo buteo",combuz1,Species,7982.0,,,1.0,1,committed,,,3456,4608,"https://macaulaylibrary.org/asset/50910171","https://ebird.org/view/checklist/S35129270","https://ebird.org/species/combuz1",false,combuz1
