"ML Catalog Number",Format,"Scientific Name","Common Name","Background Species",Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,"Elevation (m)",Age/Sex,Behaviors,Playback,Collected,"Specimen ID","Home Archive Catalog Number",Recorder,Microphone,Accessory,"Partner Institution","eBird Checklist ID",Unconfirmed?,"Air Temp(ºC)","Water Temp(ºC)",Comments,"Observation Details",Class,Order,Family,"Parent Species","eBird Species Code","Taxon Category","Taxonomic Sort","Recordist 2 Display Name","Recordist 2 Profile URL","Average Community Rating","Number of Ratings","Asset State","Asset Tags","Contributor Profile URL","Original Image Height","Original Image Width","Specimen Page URL","eBird Checklist URL","ebird Species URL",isInternalUser,report_as
60893251,Photo,"Aythya fuligula","Fuligule morillon",,"Zlatan Celebic",2/21/2015,2015,2,21,1300,Switzerland,CH-GE,Genève,,"Jetée et Port des Pâquis",46.2102,6.1546,,Inconnu,,Unspecified,,,,,,,,S37548673,,,,,,,,,"Aythya fuligula",tufduc,Species,580.0,,,3.0,1,committed,,"https://ebird.org/profile/ODIyODg5",1109,1351,"https://macaulaylibrary.org/asset/60893251","https://ebird.org/view/checklist/S37548673","https://ebird.org/species/tufduc",false,tufduc
59177201,Photo,"Aythya fuligula","Fuligule morillon",,"Kai Frueh",5/21/2017,2017,5,21,1111,Switzerland,CH-GR,Graubünden,,Arosa--Obersee,46.7843,9.6815,,Inconnu,,Unspecified,,,,,,,,S37116284,,,,,,,,,"Aythya fuligula",tufduc,Species,580.0,,,4.0,1,committed,,"https://ebird.org/profile/NjQxODg3",3456,4608,"https://macaulaylibrary.org/asset/59177201","https://ebird.org/view/checklist/S37116284","https://ebird.org/species/tufduc",false,tufduc
59177181,Photo,"Aythya fuligula","Fuligule morillon",,"Kai Frueh",5/21/2017,2017,5,21,1111,Switzerland,CH-GR,Graubünden,,Arosa--Obersee,46.7843,9.6815,,Inconnu,,Unspecified,,,,,,,,S37116284,,,,,,,,,"Aythya fuligula",tufduc,Species,580.0,,,5.0,1,committed,,"https://ebird.org/profile/NjQxODg3",3456,4608,"https://macaulaylibrary.org/asset/59177181","https://ebird.org/view/checklist/S37116284","https://ebird.org/species/tufduc",false,tufduc
59177161,Photo,"Aythya fuligula","Fuligule morillon",,"Kai Frueh",5/21/2017,2017,5,21,1111,Switzerland,CH-GR,Graubünden,,Arosa--Obersee,46.7843,9.6815,,Inconnu,,Unspecified,,,,,,,,S37116284,,,,,,,,,"Aythya fuligula",tufduc,Species,580.0,,,5.0,1,committed,,"https://ebird.org/profile/NjQxODg3",3456,4608,"https://macaulaylibrary.org/asset/59177161","https://ebird.org/view/checklist/S37116284","https://ebird.org/species/tufduc",false,tufduc
57013841,Photo,"Aythya fuligula","Fuligule morillon",,"Bradley Hacker",5/6/2017,2017,5,6,1154,Switzerland,CH-AG,Aargau,,"Klingnauer Stausee",47.5833,8.2333,,Inconnu,,Unspecified,,,,,,,,S36582847,,,,,,,,,"Aythya fuligula",tufduc,Species,591.0,,,3.0,1,committed,,,1534,2301,"https://macaulaylibrary.org/asset/57013841","https://ebird.org/view/checklist/S36582847","https://ebird.org/species/tufduc",false,tufduc
52634901,Photo,"Aythya fuligula","Fuligule morillon",,"Theodore  Anderson",3/5/2017,2017,3,5,1400,Switzerland,CH-ZH,Zürich,,Seefeldquai,47.3626,8.5468,,Inconnu,,Unspecified,,,,,,,,S35423741,,,,,,,,,"Aythya fuligula",tufduc,Species,580.0,,,2.0,1,committed,,"https://ebird.org/profile/NTYyMjMw",1369,1465,"https://macaulaylibrary.org/asset/52634901","https://ebird.org/view/checklist/S35423741","https://ebird.org/species/tufduc",false,tufduc
48681461,Photo,"Aythya fuligula","Fuligule morillon",,"Edana Salisbury",7/14/1996,1996,7,14,1500,Switzerland,CH-GE,Genève,,"Île Rousseau",46.2059,6.1477,,Inconnu,,Unspecified,,,,,,,,S34472129,,,,,,,,,"Aythya fuligula",tufduc,Species,580.0,,,3.5,2,committed,,"https://ebird.org/profile/NDM4MTQw",795,1184,"https://macaulaylibrary.org/asset/48681461","https://ebird.org/view/checklist/S34472129","https://ebird.org/species/tufduc",false,tufduc
48658181,Photo,"Aythya fuligula","Fuligule morillon",,"Ashwin Viswanathan",2/14/2017,2017,2,14,1205,Switzerland,CH-ZH,Zürich,,Seefeldquai,47.3626,8.5468,,Inconnu,,Unspecified,,,,,,,,S34359952,,,,,,,,,"Aythya fuligula",tufduc,Species,591.0,,,3.5,2,committed,,"https://ebird.org/profile/NDk0MDUw",2248,4000,"https://macaulaylibrary.org/asset/48658181","https://ebird.org/view/checklist/S34359952","https://ebird.org/species/tufduc",false,tufduc
48502611,Photo,"Aythya fuligula","Fuligule morillon",,"Oliver Burton",2/11/2017,2017,2,11,1125,Switzerland,CH-GE,Genève,,"Jetée et Port des Pâquis",46.2102,6.1546,,Inconnu,,Unspecified,,,,,,,,S34381471,,,,,"One female with Scaup-like face pattern. Several with white on vent.",,,,"Aythya fuligula",tufduc,Species,580.0,,,2.0,1,committed,,"https://ebird.org/profile/MzM0NTM2",3024,4032,"https://macaulaylibrary.org/asset/48502611","https://ebird.org/view/checklist/S34381471","https://ebird.org/species/tufduc",false,tufduc
47377791,Photo,"Aythya fuligula","Fuligule morillon",,"Raphaël Nussbaumer",2/2/2017,2017,2,2,1254,Switzerland,CH-GE,Genève,,"Pointe à la Bise",46.2445,6.1925,,Inconnu,,Unspecified,,,,,,,,S34110888,,,,,,,,,"Aythya fuligula",tufduc,Species,580.0,,,2.0,2,committed,,"https://ebird.org/profile/NDk3NjE1",945,1417,"https://macaulaylibrary.org/asset/47377791","https://ebird.org/view/checklist/S34110888","https://ebird.org/species/tufduc",false,tufduc
47377781,Photo,"Aythya fuligula","Fuligule morillon",,"Raphaël Nussbaumer",2/2/2017,2017,2,2,1254,Switzerland,CH-GE,Genève,,"Pointe à la Bise",46.2445,6.1925,,Inconnu,,Unspecified,,,,,,,,S34110888,,,,,,,,,"Aythya fuligula",tufduc,Species,580.0,,,2.0,2,committed,,"https://ebird.org/profile/NDk3NjE1",855,1281,"https://macaulaylibrary.org/asset/47377781","https://ebird.org/view/checklist/S34110888","https://ebird.org/species/tufduc",false,tufduc
46427101,Photo,"Aythya fuligula","Fuligule morillon",,"Raphaël Nussbaumer",1/24/2017,2017,1,24,1500,Switzerland,CH-VD,Vaud,,"Port des Pierrettes",46.5171,6.5778,,Inconnu,,Unspecified,,,,,,,,S33908542,,,,,,,,,"Aythya fuligula",tufduc,Species,580.0,,,4.0,2,committed,,"https://ebird.org/profile/NDk3NjE1",3360,5040,"https://macaulaylibrary.org/asset/46427101","https://ebird.org/view/checklist/S33908542","https://ebird.org/species/tufduc",false,tufduc
45261441,Photo,"Aythya fuligula","Fuligule morillon",,"David Vickers",2/1/2006,2006,2,1,0,Switzerland,CH-LU,Luzern,,"Luzern--Wasserturm und Kapellbrücke",47.0512,8.3071,,Inconnu,,Unspecified,,,,,,,,S33632278,,,,,,,,,"Aythya fuligula",tufduc,Species,580.0,,,4.0,1,committed,,"https://ebird.org/profile/NjQ3MTc4",1712,2288,"https://macaulaylibrary.org/asset/45261441","https://ebird.org/view/checklist/S33632278","https://ebird.org/species/tufduc",false,tufduc
44317751,Photo,"Aythya fuligula","Fuligule morillon",,"William Hull",3/6/2016,2016,3,6,742,Switzerland,CH-AG,Aargau,,"Klingnauer Stausee",47.5833,8.2333,,Inconnu,,Unspecified,,,,,,,,S27999778,,,,,,,,,"Aythya fuligula",tufduc,Species,591.0,,,4.0,2,committed,,"https://ebird.org/profile/MTQyMDgw",681,1024,"https://macaulaylibrary.org/asset/44317751","https://ebird.org/view/checklist/S27999778","https://ebird.org/species/tufduc",false,tufduc
44317741,Photo,"Aythya fuligula","Fuligule morillon",,"William Hull",3/6/2016,2016,3,6,742,Switzerland,CH-AG,Aargau,,"Klingnauer Stausee",47.5833,8.2333,,Inconnu,,Unspecified,,,,,,,,S27999778,,,,,,,,,"Aythya fuligula",tufduc,Species,591.0,,,4.5,2,committed,,"https://ebird.org/profile/MTQyMDgw",682,1024,"https://macaulaylibrary.org/asset/44317741","https://ebird.org/view/checklist/S27999778","https://ebird.org/species/tufduc",false,tufduc
43561371,Photo,"Aythya fuligula","Fuligule morillon",,"Daniel George",11/28/2016,2016,11,28,829,Switzerland,CH-ZH,Zürich,,"Lake Zurich 47.3639x8.5459",47.3639,8.5459,,Inconnu,,Unspecified,,,,,,,,S32762873,,,,,,,,,"Aythya fuligula",tufduc,Species,580.0,,,4.0,1,committed,,"https://ebird.org/profile/OTIzMDM",1365,2048,"https://macaulaylibrary.org/asset/43561371","https://ebird.org/view/checklist/S32762873","https://ebird.org/species/tufduc",false,tufduc
42247471,Photo,"Aythya fuligula","Fuligule morillon",,"Thomas Brooks",12/10/2016,2016,12,10,1130,Switzerland,CH-GE,Genève,,"Port des Eaux-Vives et Baby-plage",46.2092,6.1624,,Inconnu,,Unspecified,,,,,,,,S32957298,,,,"With two Fulica atra",,,,,"Aythya fuligula",tufduc,Species,580.0,,,3.0,1,committed,,,3456,4608,"https://macaulaylibrary.org/asset/42247471","https://ebird.org/view/checklist/S32957298","https://ebird.org/species/tufduc",false,tufduc
40576801,Photo,"Aythya fuligula","Fuligule morillon",,"K B",11/21/2016,2016,11,21,1420,Switzerland,CH-AG,Aargau,,"Klingnauer Stausee",47.5833,8.2333,,"Adulte Femelle",,Unspecified,,,,,,,,S32657754,,,,"two females; note variation in white area next to the bill",,,,,"Aythya fuligula",tufduc,Species,591.0,,,3.0,1,committed,,,960,1424,"https://macaulaylibrary.org/asset/40576801","https://ebird.org/view/checklist/S32657754","https://ebird.org/species/tufduc",false,tufduc
40161961,Photo,"Aythya fuligula","Fuligule morillon",,"Ruud Visser",5/24/2011,2011,5,24,1300,Switzerland,CH-GR,Graubünden,,Arosa,46.7848,9.6813,,Inconnu,,Unspecified,,,,,,,,S10398964,,,,,,,,,"Aythya fuligula",tufduc,Species,580.0,,,3.0,1,committed,,"https://ebird.org/profile/MzEwMjQ3",750,1110,"https://macaulaylibrary.org/asset/40161961","https://ebird.org/view/checklist/S10398964","https://ebird.org/species/tufduc",false,tufduc
32239601,Photo,"Aythya fuligula","Fuligule morillon",,"James Harper",10/8/2012,2012,10,8,1300,Switzerland,CH-BE,Bern,,Interlaken,46.6854,7.8553,,Inconnu,,Unspecified,,,,,,,,S27401824,,,,,"I originally id'd this bird as a Greater Scaup.  My thanks to Raphaël Nussbaumer and his Swiss colleagues who questioned the identification based on several characteristics and because the GRSC is fairly rare in Switzerland and is apparently often confused with the female TUDU.  Their records show the GRSC can occur as early as October, but average numbers of sightings are very low, averaging only 10 birds for the entire country in the first third of the month.  The bird in my photo is apparently preening, showing its white breast and gray flanks which I mistook for side and back of the GRSC.  However, a small portion of the black back of the TUDU is visible, and I missed this.  Also, it was pointed out that the nail or black tip of the bill is larger than seen in the GRSC and the fairly discernible white band behind it is characteristic for the TUDU but is not  seen in the GRSC.  I did not see the tuft while observing the bird and this is the only photo I took.  Hindsight is wonderful!  I will take more photos next time.  Again my thanks to Raphaël and colleagues for their very courteous help in clarifying this mistake on my part.",,,,"Aythya fuligula",tufduc,Species,580.0,,,3.0,1,committed,,"https://ebird.org/profile/NTM1OTQ2",680,1024,"https://macaulaylibrary.org/asset/32239601","https://ebird.org/view/checklist/S27401824","https://ebird.org/species/tufduc",false,tufduc
