Dummy Pool 1,0.17647058823529413
KNN Pool 1,0.957983193277311
Dummy Pool 2,0.2054794520547945
KNN Pool 2,0.9174757281553398
KNN Pool 1 meta,0.5042016806722689
KNN Pool 2 meta,0.5
KNN Pool 2 balanced,0.9726027397260274
