,Month,altitude,geoE,geoN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
3,1.0,408.0,1.0275728024664188,1.0549262167624023,-3.6358054,-3.3137934,-1.299315,-0.7676734,2.6995432,-3.7894864,0.34116223,-0.36264843,-0.12569445,0.3656073,2.3913949,-1.6124277,0.4746259,1.4626198,0.06901462,-0.85405314,0.20555742,-1.6084642,-0.53238934,-2.217944,-0.060851637,0.6225763,0.20220312,1.1248846,-1.1762732,-1.0065213,1.1872464,-0.9043792,-0.32380605,-0.12400054,0.014691517,0.6223807,0.23138604,-0.79063267,0.5019791,-0.6460292,0.53253734,-1.0577344,-1.0287066,1.0614362,-0.7225003,0.0014188712,0.07741375,0.35921165,0.122566745,0.1441273,1.008712,-0.66101277,-0.4353887,-0.027501749,1.0421963,-1.2103772,0.41415983,-0.25882512,0.7843804,-0.94192386,0.24950385,0.2796233,-0.26642683,-0.10543175,0.12058408,-0.71836835,-0.3172852,-0.5424552,-0.36810595,0.6559128,0.5297832,-0.0596919,-0.19650957,0.06303134,-0.6483804,0.15615672,-0.89462394,0.9660878,0.957373,0.30737415,0.89380085,-0.39132473,-0.50043195,-0.024096478,-0.5281541,-0.6397884,0.98114383,-0.64634156,-0.17735396,-0.7460508,0.35510197,-0.71982574,-0.17006952,0.18761761,-0.0043025664,0.36587903,-0.92190844,0.939178,0.1844078,-0.325325,-0.31483573,0.36019453,0.788933,0.002704381,-0.10976641,-0.28504613,-0.20222428,0.7124924,0.1427881,0.08366878,-1.0242251,-0.058252327,0.52342135,0.5285553,0.4807482,0.18862209,0.19244839,0.6857789,0.30776766,0.036211524,-0.7535121,0.5182213,0.16038421,-0.20500827,-0.8535159,0.04720586,0.10722387,0.13632214,0.27029756,-0.88819456,0.46905017,-0.49196076,0.22571677,-0.011320769,0.09422539,-0.7039487,0.14054345,-0.14598241,0.26689336,-0.09159555,-0.2790973,0.30817387,0.6073667,-0.31327647,0.7562981,0.056532092,-0.96713954,0.4124016,0.10957086,-0.20309627,-0.14729191,0.3217753,0.113520235,-0.21872683,0.487918,0.4407189,0.82694596,-0.7054846,0.31633183,-0.47700197,0.29910418,-0.17461167,0.65201414,-0.35182914,-0.45214918,0.07934932,0.7008999,0.20053513,-0.558918,-0.19298056,-0.09922245,0.0023710472,0.20667961,-0.35532525,0.19924825,0.3767087,-0.50808907,0.020423507,-0.46390927,0.028491275,-1.0426239,-0.73225313,0.4317766,-0.0018169774,0.3957795,0.1369153,-0.25673005,-0.17040841,-0.7455802,0.7590981,0.074939795,-0.22026429,0.6520227,0.27837324,0.12277881,-0.2928336,-0.19443372,-0.13448307,0.2907487,0.3163153,-0.093575805,-0.60910785,-0.04259571,-0.17736964,0.4267384,0.23534954,0.20515715,0.20387499,0.3105468,0.87083995,-0.7217443,0.2925525,0.44471976,-0.018952247,-0.2596319,0.28232092,0.35026917,-0.062649526,-0.28167146,0.2698761,-0.27353907,-0.22820207,-0.8078881,-0.059496336,0.13800475,0.32255954,0.38256496,-0.31414455,-0.5109712,-0.11558905,0.33766308,0.0648974,0.18934172,-0.119664595,-0.066518135,-0.3510414,0.047348447,-0.1279906,0.028582757,0.14296612,-0.1597213,0.522465,0.24847157,0.20351094,-0.09977959,-0.3630526,0.33418855,0.35033005,0.43209842,0.7926796,-0.37897792,-0.21027854,0.47747824,0.44951427,0.23419483,0.30357876,-0.6350144,0.18385503,-0.24291483,0.35051322,0.062385287,-0.4150703,0.20309296,0.3487953,-0.024657305,-0.097993955,0.18394302,0.13169494,0.059751976,0.36317155,-0.18914066,0.29485428,0.0915524,-0.19187385,-0.26005512,-0.21114933,0.39305055,-0.32546392,0.1492027,-0.12911005,0.24964121,0.15376468,-0.17088892,0.42373514,0.51049525,-0.19053963,-0.038253322,-0.25683522,0.27143422,-0.0010111498,-0.31399634,0.059110045,0.060851797,0.023515254,0.0047848797,0.13226612,0.12560122,0.030263862,-0.11215204,0.20591797,-0.12579486,0.14284259,0.08921549,0.021742437
1,1.0,408.0,1.0275728024664188,1.0549262167624023,-1.2845082,-5.971547,-2.4586673,-1.5289056,2.6824365,-1.6525326,-0.21446662,1.5437622,-1.467617,-0.749005,1.5540508,0.43847921,1.1440845,-0.81493986,0.34686998,1.4747435,2.032458,-0.064990304,0.63996387,-0.41811574,-0.680499,0.09944069,-0.20509467,0.13248006,-0.16086419,0.54844266,-0.95772403,-0.67563516,0.14575301,-0.33669797,0.40437147,0.69557023,0.53627753,-1.0019683,0.6703737,0.04086933,0.6443796,0.06067064,0.023671316,0.77305484,-0.4924282,0.22401197,1.4901835,0.9542003,0.15669668,0.089504056,0.37813115,-0.8044099,-0.062430017,0.54335666,-0.40172094,-0.31507942,-0.20812693,0.31093034,0.008235475,-0.6051781,0.5668163,1.1314536,0.33375326,-0.089519985,0.6301635,0.33351564,0.2776133,0.48604965,0.38107458,0.04747622,0.024024086,-0.24908848,-0.09154663,0.3283436,0.06834282,-0.34977114,-0.040632296,1.0454321,-0.52395785,-0.28555712,0.43981406,0.33648115,-0.13360049,-0.4923868,-0.15664382,-0.56499124,-0.23918796,-0.12230816,0.18425414,0.9165177,0.9755663,-0.89987606,0.5570899,0.454558,-0.58664656,-0.5120567,-0.29423046,-0.46694618,-0.02473795,0.32730556,-0.63813865,-0.75916964,-0.16074814,-0.50324225,-0.18568791,0.24206161,-0.19735712,-0.3574512,-0.30305117,-0.07416458,-1.1172395,0.42266092,0.05396626,-0.026048956,0.71987057,0.08758547,0.082256496,-0.33872455,0.36485955,0.3539897,-0.2817658,-0.38361055,0.28392017,-0.37584072,-0.22516212,-0.08144645,-0.37817827,0.11157284,0.09828106,0.17415783,-0.09349256,0.86200887,-0.33682597,-0.71973115,-0.32255623,0.45079246,0.13489598,-0.17521478,-0.50761503,0.09456655,0.17711475,0.04228419,0.5205547,-0.14805052,-0.6036636,0.5862883,0.011402331,0.11592566,0.1184225,0.29533118,0.27031535,-0.14461955,0.6011947,0.53542274,-0.6062691,-0.44364268,0.178504,-0.57111156,0.2800742,0.332005,-0.15384722,-0.24728715,0.25805697,0.3846475,0.13555981,0.13709158,0.11741684,0.17320967,0.22871356,-0.31952143,-0.04159351,-0.25333726,-0.06256799,0.45511204,-0.28403175,0.57071733,0.028897157,-0.86057734,0.30018753,0.105474316,-0.047520068,-0.08283557,0.28973907,-0.13642587,-0.13580999,-0.12610382,-0.49181834,0.4287783,-0.095387556,0.32853183,0.14700826,0.05494027,-0.41440964,-0.2421757,0.5737553,0.43314382,0.08096788,-0.11092759,0.045170125,0.52032816,0.24716938,0.092151135,0.23540337,0.2515273,0.26315302,-0.10619619,-0.18267652,-0.25395232,-0.37230703,-0.12838623,-0.21090375,-0.5687876,0.031454377,-0.32517073,-0.11003134,-0.14925306,-0.35741067,0.36557344,0.08100887,-0.42184734,-0.4354991,-0.4536672,-0.03620461,-0.108288765,-0.0042707953,-0.07833735,0.5231579,-0.12299443,-0.15066278,-0.3159348,0.10209084,-0.37741983,0.2760875,-0.2840781,0.27273792,0.48663014,-0.1583614,0.06925459,-0.08870085,0.10667204,-0.119835794,0.2267405,0.22936939,0.009976261,0.034950987,0.23306763,0.20868391,-0.09482851,0.42027786,-0.055590957,-0.22918986,-0.11415493,-0.015702907,0.4034225,0.08678083,-0.29105458,-0.20718475,-0.1518367,-0.23812693,0.01115341,0.3259567,0.24985977,-0.013403297,-0.20101433,0.28594732,0.20718727,-0.052095655,-0.057625555,0.20699482,0.28652868,0.045217365,-0.124447,0.3514954,0.20625645,0.11376054,-0.13113546,-0.4768071,-0.08312162,0.3805216,0.04120646,0.13884868,0.4551441,0.2711693,0.05708351,-0.05080778,0.17179349,0.0053688576,0.004568116,0.020529658,-0.009164088,0.061023336,-0.047183685,-0.36080098,-0.0026416527,0.512604,-0.078500934,-0.19241104,-0.3244094,-0.027452257,-0.20609967,-0.1143825,-0.07635076,0.49326408,-0.017188711
1361,7.0,2417.0,2.0994353723131374,0.82540868003666,12.126756,0.5060088,0.3294241,3.1765475,-2.960046,0.4590808,-2.8158803,-3.0037086,1.6818885,-0.7424861,1.4529494,-1.6428769,-1.2838535,0.4673604,-0.2988962,0.6438343,1.3169113,-2.8537009,2.2073224,2.1425989,0.2054012,-1.3062086,-0.2574503,0.991101,-1.1827121,-0.35738945,2.0744603,0.16804682,1.1715604,-0.9207572,2.4725485,-1.187243,0.36194646,-0.7827873,0.87864643,0.43028986,-0.18755108,-0.30973598,-0.94320595,0.41190678,-0.7829851,-0.43830964,-1.3688266,-0.9619968,-0.30157304,0.08197155,-2.1048288,-0.040184617,1.4170039,-0.6725925,-1.5703682,-0.4825681,1.2360952,-0.5960265,0.72147244,-0.36867803,-0.9782154,-0.35339904,0.97761256,1.0988578,-0.1518596,1.5577934,-0.34480226,0.5546185,0.26397943,-0.7824375,-0.9983469,-1.4690148,-0.6933228,0.22789499,1.0857204,-1.4618866,2.0745,0.19548126,-0.29957664,-1.0501857,0.5969299,1.2032452,0.19145261,0.18398626,-0.55452245,1.9665265,0.97052,-0.30561557,-0.6227273,0.22621019,1.4620596,-1.040268,0.118267804,-0.03170155,0.47109145,0.19147827,-1.5044566,0.4918769,0.9625324,0.42027715,-0.061788447,1.5086229,0.94633543,0.050525766,0.44827682,-0.4929079,0.5911632,-0.9962168,0.82034254,-0.49545956,-0.3994223,0.088650845,0.4770152,0.98565906,-0.08183183,-0.14406599,-0.9679524,-0.43798873,-0.58222395,0.6801279,-0.65335935,-0.9007494,0.06437211,1.1109961,1.0181829,0.22289951,1.3362635,0.6707923,-0.30410102,-1.6392747,-0.19251065,1.1226516,0.1060126,-0.6342202,-1.3563333,-0.44358048,-0.16851676,-0.34822372,0.8811424,0.4450095,-0.18446754,-0.03726704,0.7764189,-0.17967705,0.7667564,1.0168675,-0.22473393,0.12952514,0.0069127665,0.6641937,0.20766217,0.6162284,-0.31976226,0.014983301,-0.7510428,0.38022953,0.23244995,0.29612592,0.35205808,0.000950656,0.38917357,0.3379401,-0.38343444,-0.29384845,0.52847993,0.6554105,0.12796263,-0.11093489,0.53785616,0.659544,-0.5260837,-0.6258119,-0.27343646,0.33900815,0.33306763,-0.5828819,0.16578048,-1.0783063,0.5483371,-0.630603,0.5983746,0.8452142,0.30763683,-0.26591837,-0.46590632,-0.35365444,-0.6331399,0.19900535,-0.76749843,-0.2984475,0.24642383,0.106259175,-0.9796706,-0.7291067,0.10567684,-0.47442102,-0.5829476,-0.87229896,0.3054695,-0.047944725,-1.1574224,-0.20313615,0.5412457,0.029619088,-0.054656867,0.50501335,-0.88377494,0.7995851,0.017831232,-0.12377504,0.3778696,0.40725103,-0.50321704,-0.74420553,0.21411207,-0.40108386,-0.34216484,-0.43940276,-0.049021993,0.69381356,0.2830128,0.52917373,0.64841247,0.36187363,0.8338706,-0.30074114,0.12851463,-0.16828594,0.11215469,-0.38926414,0.8652743,-0.19199687,-0.13071522,-0.7466308,-0.4532861,0.6312493,-0.29255807,0.0649531,0.118215345,-0.18763104,-0.19198832,0.21851479,0.8395649,-0.23977594,0.3503505,-0.71912843,0.5510125,0.43387234,0.39976984,0.70148027,-0.44427827,0.69834447,1.1770914,-0.13766134,-0.5235595,-0.4640677,0.46251452,0.01252722,-0.21104705,0.15362632,0.48927084,-0.112770826,-0.61593497,0.03480951,-0.35047027,0.23435561,0.12691896,-0.41833016,0.23452513,-0.3875663,-0.30623463,0.051479865,0.476019,-0.13391064,0.9307366,-0.0047255545,-0.0014041078,0.15916103,-0.6311021,-0.22380993,0.48906264,0.3894488,-0.11876288,-0.28733513,0.5969526,0.051760394,-0.82554984,0.030164994,0.30534288,0.114161536,-0.38611627,-0.07139768,-0.0558133,0.7102226,-0.2756454,-0.06285566,-0.10807618,-0.059793983,-0.4019795,-0.06007969,0.2577685,-0.39360482,0.0068941736,0.13881294
735,5.0,396.0,2.2870047181019713,1.2812034230379383,-1.6991411,2.88499,1.2273077,-1.9905937,5.924173,1.7875496,-2.9596567,1.4111519,-1.9243693,-1.5974807,0.5933545,-1.442806,-1.6198673,1.0009596,-0.53272915,0.082046084,-0.029908264,-0.3179683,-0.14064664,-0.51353663,-2.266134,1.5789768,-1.7949879,0.8849649,0.1714865,0.81698525,-0.7276377,0.5622159,-1.6433045,-0.5103629,-0.716348,-0.64934415,0.6149551,0.8445472,-0.6884791,-1.8431745,-0.2699995,-0.40155712,0.43628854,1.0620214,-0.028713096,-1.5210493,0.3246015,-0.90869254,-0.9960516,0.6265203,1.6992235,-0.41770995,-1.1112734,-0.4566371,-1.0693257,0.44568506,0.6213786,0.81539476,-0.22974473,0.23928393,-0.8867023,-0.847961,-0.93394035,0.7867436,0.98200834,0.28780803,-0.103260696,-0.564078,-0.44361964,1.0879928,-0.8803804,1.0367709,-0.43782377,-0.2797796,0.13754828,-0.74281174,0.27148908,-0.47752142,1.2997667,-0.09501155,0.7446954,0.4560391,-0.26065937,-0.49801594,-0.3857313,-0.09621178,-0.73304784,-1.5198162,-0.0911122,0.05513712,0.6170061,-0.04697327,0.38221785,-0.17262723,-0.0061806114,-0.641638,-1.1288501,-0.23666029,0.5628211,-1.690502,0.3657787,0.023968764,1.2794355,-0.54625136,0.12757076,0.17455293,0.64160275,0.2811648,-0.053308714,-0.011548993,-0.15642187,0.30909577,-0.30066746,-0.43745983,0.5103776,-0.2979577,-0.9371554,-0.41963524,-0.13585204,-0.59668505,0.35566983,-0.18435091,0.23458439,-0.21670099,-0.23307076,1.073147,-0.025562838,-0.15214007,0.22234982,-0.4067574,0.44293267,-0.7653763,0.5840406,-0.29797712,0.25617224,0.24839422,-0.47206807,0.62936914,0.33963835,-0.44294652,-0.3651118,0.038056877,-0.24002962,-0.27586514,-0.31406298,0.06619274,0.27777418,-0.4947845,0.31923568,0.5493742,0.6767574,-0.6574964,0.40245166,-0.20331796,0.029799243,0.3717655,-0.38150376,-0.6860157,0.20079847,-0.22121577,0.25394782,0.21382275,-0.37140444,-0.24102406,-0.96549505,-0.56033957,0.0010061893,0.34422907,0.0990849,-0.041811354,0.5382332,-0.0529981,-0.31208536,-0.5922628,0.30402136,-0.18671842,0.24866453,-0.16953108,0.10931574,0.18826841,-0.02180258,-0.008818147,-0.16691722,0.09791259,-0.31324288,0.07872276,-0.19760174,-0.36180657,-0.1443937,0.3956709,0.09007804,-0.57830936,0.08843363,0.12956142,-0.1746843,-0.13991068,-0.37817073,0.12940603,0.3089418,0.090299144,-0.0821115,-0.5732041,0.36649564,0.5997204,0.018257128,0.2600959,-0.16868407,0.21138586,-0.14509702,-0.02979269,-0.3531199,0.06669962,-0.047613945,0.5189389,0.14938717,-0.5117451,-0.43472555,0.09686663,0.11383952,-0.72153515,0.15287958,0.49479783,0.10125504,0.2942449,-0.13153689,0.0879173,0.06246458,0.6252817,-0.28977036,-0.08693578,-0.5144645,-0.13343482,0.63810045,-0.19605173,0.46782932,0.16408095,-0.17023188,0.1900489,-0.009901955,-0.25274202,0.25614378,-0.17131782,-0.0077285115,0.027211681,-0.29800817,0.29072994,-0.24484704,0.062480293,-0.09491172,0.27220592,0.22234541,0.28984404,0.002030204,-0.88144225,0.3453024,0.16195084,0.21735737,-0.15195905,-0.46424207,0.27696237,0.29964167,0.48242962,0.40933233,0.17709576,-0.006556575,0.029085275,-0.091241285,-0.029939212,0.007758656,0.021271529,-0.05886826,-0.14919284,0.10542913,0.0027760202,-0.19254848,-0.08456021,-0.1385406,-0.6936017,0.1683474,-0.115775034,0.20613256,-0.541015,-0.061351657,-0.038722314,0.6234511,-0.3237371,0.0068780906,0.010389942,0.07976143,-0.054254897,-0.13022104,-0.35802963,0.11341684,-0.4062681,-0.17854565,-0.37656918,0.0066369227,0.262385,0.18517035,0.087091364,0.013854271,0.031237762,-0.13260871,0.08489216
542,1.0,288.0,-0.28528934461438293,1.3723201064584087,-0.4707892,8.424155,-1.0294974,0.8325245,-0.2761031,2.0211675,4.3575163,0.42380148,-0.823102,1.3994969,-1.0481098,-3.108325,-1.2001896,0.78683674,0.40292305,1.0249645,2.0418217,3.5250998,0.32599244,0.959102,2.430225,-0.47557133,0.47887287,-2.4677587,0.6030751,0.457697,0.27919,-2.426042,1.8656471,-0.29949844,-0.19031957,-1.3498858,1.0141758,-1.258189,0.29148552,0.44060445,0.4399673,0.7177038,-1.3394839,0.6683969,1.5052736,-1.5748451,0.7328356,-0.35338598,0.93876576,-1.0581137,-0.87995815,-0.8108594,0.5038017,0.06812233,-0.07076461,0.8219623,-1.4850607,0.4513227,-0.22824265,-0.1931257,1.062214,-1.2203877,-0.6551743,0.27957326,0.13153805,-1.1759359,0.14345855,-0.49023882,-0.27678484,0.43204725,-1.1862442,-0.13998482,-1.7424068,-0.28006187,-1.013418,1.8278881,-0.20142624,1.1757619,-0.28450772,-0.46142367,-1.1524979,1.5894504,0.16570865,0.26192254,-0.8532983,0.47930318,0.64213,0.23573722,0.2903816,0.050524164,-1.8245158,-0.8246229,-1.6513007,-1.221057,0.52173495,-0.0018608889,-1.1325325,-0.3169693,-0.61022085,1.3192561,-0.78729534,0.4316774,0.55511206,0.85375893,0.3333594,0.115796745,0.3543725,0.33381465,-1.460947,-0.110614344,0.6716797,0.8980889,-1.1337246,-0.5997902,-0.7720519,-0.2859533,-0.07691619,-0.7709388,-0.2893033,0.7053483,-0.47597763,0.63336444,0.4912052,-0.50572485,0.87499946,0.03228927,-0.2216023,0.17920524,0.88905793,-0.4593158,-0.32222438,-0.06391177,0.31855685,0.97769064,-0.26695314,-0.99827886,0.18856059,0.19504052,0.62000084,-0.035348065,-1.010214,0.7194298,0.1166101,0.749043,-0.78292894,-0.4239674,-1.3326079,0.42303875,0.5401421,1.3770084,-0.7164419,-0.051334146,-0.07118201,0.48757356,1.4638543,1.0206138,-0.18778895,-0.7874501,1.0284238,0.50770754,0.22780038,0.39021912,0.22406933,0.7345095,0.14771686,-1.0155762,0.68267953,-0.14097266,0.08880834,0.8362842,0.71794784,0.042709716,1.0219133,-0.7108533,1.2629194,-0.2134148,0.43705496,-0.30703795,-0.3748881,-0.80929947,-1.3515898,-0.68296987,0.58268565,-0.56232655,0.34035534,0.66480356,-0.19505951,-0.08326673,0.4073127,0.68610644,0.1620161,0.7043762,-0.31923118,0.0402973,0.38031387,0.39533153,0.19366147,-0.426996,-0.24006593,-0.32913408,-0.36880326,-0.81085885,0.75999004,-0.37674963,0.8378625,-0.0049912217,-0.7313934,-0.8593409,0.05074339,-1.1331798,-0.3041208,0.2881774,0.1831671,0.71309096,0.9325966,0.3772232,-0.07538458,0.31280464,-0.09046511,-0.26781544,-0.06099083,-0.5766936,0.08683191,0.44946587,0.71384114,0.060846455,-0.17398742,0.069957174,0.31967187,-0.20559299,0.27351287,0.83969176,0.5882608,-0.2590359,0.17868027,0.14595616,-0.76496243,0.0068833986,-0.03555374,0.49298576,0.23675245,0.7470533,0.12869237,0.7043386,0.57853174,-0.04810795,0.09525126,0.007955669,0.31478587,0.0051898714,-0.24290718,-0.055883825,0.5909956,0.34694657,-0.9260231,-0.14801203,0.5808093,-0.37764552,-0.2094861,-0.33376303,0.5233719,0.5323041,0.053388566,0.09792798,0.25260204,1.1799158,-0.31830543,-0.13404661,0.37865373,-1.0075518,-0.81114733,0.5881503,0.32598567,0.56162125,0.7399487,-0.44012776,-0.27226833,0.4379809,-0.12750782,0.49779117,-0.14713928,0.04736361,-0.35459056,-0.25220367,0.14939743,-0.64465266,-0.27404028,-0.33534634,-0.13755031,0.026563779,0.27956456,0.07173155,-0.008274153,-0.32689422,-0.4456602,-0.11572479,0.19727975,-0.54158354,0.13839875,-0.123588696,-0.6169075,0.23432626,0.054802086,-0.35753098
348,7.0,432.0,-0.9572704822174574,0.25826279879270014,1.4203005,-4.8368087,3.5976515,-5.4605417,-1.4753724,-0.7636326,1.3632115,-1.7743006,1.5344434,-0.0012361158,0.7075144,-1.3525376,-2.1834662,0.22632971,1.0459986,1.5455942,-0.4223506,-1.5391916,-0.38437364,0.7212818,0.11787083,0.10116849,0.4327127,0.09570835,2.198691,-0.45844254,1.5505611,0.4949128,-0.5085728,-2.8505123,-2.7935617,1.0295788,3.6261556,-1.0518295,0.8252248,-1.3872292,1.519837,2.185876,0.108396426,0.13816017,-1.9562216,1.5345731,1.2770795,-1.3272196,-0.9232051,0.22490387,-1.3224307,1.1219572,0.11562198,-0.15164456,-0.99085057,0.8381219,0.27008468,-1.2677605,-0.3302388,0.28372303,1.5244616,-0.4040668,-0.76216966,-2.0012143,0.9168933,-0.15582971,-0.45586753,0.8592203,-1.2221625,-1.9295807,-2.1399713,-1.9131588,0.18913,0.10048079,-0.23039432,0.8277706,2.2932727,-1.7231842,0.48071626,-0.9033847,-0.48809877,0.29110053,0.24887803,1.110369,0.23007579,-1.1635123,0.19176333,-0.12540978,-0.30517876,-0.4910457,-1.5374569,0.51626533,-0.14109007,-0.17606129,1.2873507,2.0141249,0.7735886,-0.29187712,-0.36225453,2.34783,1.053586,-0.8937093,0.13717923,-0.13419525,-1.1316317,0.5990608,-0.016201802,-0.5358027,0.7253511,-0.040557977,-0.18038236,-0.7760896,0.087997645,0.2642075,0.1171564,0.7284883,-0.21845828,-0.42180836,-1.0071441,0.24438474,-0.536989,0.14701971,0.18906978,-0.16814853,-0.3341011,-0.1458901,0.416985,-0.053432085,0.8950544,0.10707563,-0.2059351,-0.6122027,1.0625843,-0.29681337,-0.40457952,0.36624494,-0.12965031,0.78866744,0.39639777,-0.98084515,0.6230062,-0.120921426,0.3220614,-0.19024403,-0.02755022,0.22843167,0.303418,0.7631669,1.4576435,-0.40910465,1.3577107,-0.4542214,0.5779649,-1.5503646,0.6264589,-0.8535368,-0.14183202,0.54749787,-0.6448629,0.67060316,-0.14248763,0.18278459,-0.6767479,1.6695217,-0.06976823,-0.2748691,0.056464896,0.3729297,-0.0054894504,0.38774127,0.30968893,-0.30520114,0.07977932,0.16861378,-0.44417542,-0.40972534,0.65791196,0.10569217,-0.63411844,-0.18414956,-0.47409672,-0.24081583,0.48900136,-0.4067663,0.37487525,0.4025653,0.25570074,-0.77669364,-0.12051307,-0.5074646,0.14390309,-0.37329543,0.096681125,-0.32688302,0.35585746,-0.5012775,-0.8688515,0.012151827,-0.18870038,0.22236751,0.5161605,0.26057413,1.0327581,-0.81059134,-0.28054887,-0.42223042,-0.17451702,0.60897714,-0.12110622,0.17699368,0.22454481,0.11218858,0.42479593,0.2990487,0.44568303,-0.48953605,0.08459227,0.37539807,-0.228481,1.0677588,-0.5926498,0.049574226,1.1447552,0.34410682,0.002302959,0.8393983,-0.04816356,-0.14593892,1.0098717,-0.27315986,1.1544108,0.7055643,0.37995476,-0.20926255,-0.58985317,0.07303061,0.3103916,0.7265837,0.6545483,0.5453733,0.29339215,0.6495497,-0.81339836,-0.023504576,0.17537743,0.1704388,0.13521852,0.33145264,-0.21785076,0.04070766,-0.0009589968,-0.8073832,0.60771704,-0.15166351,0.15016913,-0.54807985,0.65892607,0.032024957,0.098901115,0.18815692,-0.71123695,0.16145653,-0.12326007,-0.018831618,-0.056252282,0.25993314,0.8253203,0.2922298,0.41611508,-0.27985522,-0.027338605,-0.05743796,-0.52702385,-0.9526783,-0.29513937,-0.4415533,0.058917128,0.69664615,-0.78467304,0.11664174,-0.17097121,0.22797109,-0.15507938,0.15796,-0.48378605,-0.3409238,-0.032078624,-0.16946916,0.0878034,-0.13974105,0.38621148,0.591731,0.13858138,-0.5152537,0.004006669,0.42010757,-0.19688562,0.6155782,0.6100422,0.019809673,-0.218801,0.08117133,-0.75665075,-0.043789376
